station_id,station_name,operator,latitude,longitude,address,town,postcode,status,total_ports,max_power_kw,district,state,source
,Electric Vehicle Charging Station,Unknown,3.1353509,101.685758,"5, Jalan Stesen Sentral, Kuala Lumpur Sentral, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,KL City Pickleball @ Zebra Square,Unknown,3.1386005,101.7246212,"18, Jalan Kampung Pandan, Kelab Golf di Raja Selangor, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Zebra Square,Unknown,3.1381633,101.724481,"18, Jalan Kampung Pandan, Kelab Golf di Raja Selangor, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1340209000000003,101.7231381,"6, Jalan Cochrane, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Go Charging Station,Unknown,3.1382319,101.7244288,"Kampung Pandan, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Destination Charging Station,Unknown,3.1388503,101.7225764,"10, Jalan Kampung Pandan, Kelab Golf di Raja Selangor, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Destination Charging Station,Unknown,3.14017,101.72284,"6, Jalan Cochrane, Seksyen 90, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargeSINI Charging Station,Unknown,3.1280514,101.753996,"L2/1, Jalan Pandan Utama, Pandan Indah, 56100 Kuala Lumpur, Selangor, Malaysia",,,OPERATIONAL,1.0,22.0,Hulu Langat,Selangor,Google_Maps
,chargEV Charging Station,Unknown,3.1326153,101.7565961,"1a, Jalan Pandan Indah 4/7, Pandan Indah, 55100 Kuala Lumpur, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,Hulu Langat,Selangor,Google_Maps
,Powered by RISE Charging Station,Unknown,3.1515615,101.5701621,"20, Jalan Teknologi 3/4, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargEV Charging Station,Unknown,3.1508568,101.5914251,"Sunway Giza Mall, 2, Jalan PJU 5/14, Dataran Sunway, 47810 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Shell Recharge Charging Station,Unknown,3.141679,101.626358,"Lim Tayar, Lot 29398 & 41313, Pinggir Zaaba, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.1428011,101.6446899,"Bukit Kiara, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Electric Vehicle Charging Station,Unknown,3.1431882,101.6677892,"Bangsar Shopping Centre Bangsar 59000 Kuala Lumpur, Federal Territory of Kuala Lumpur, lot g122 ground floor, No. 285, Jalan Maarof, Bukit Bandaraya, 59000 Kuala Lumpur, Wilayah Persekutuan, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Charging Station,Unknown,3.142975,101.6674885,"285, Jalan Maarof, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Destination Charging Station,Unknown,3.143193,101.667946,"448, Jalan Sena, Bangsar, 46000 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1474386,101.6998733,"100, Jalan Tun Perak, Bukit Bintang, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,EVC Charging Station,Unknown,3.1408189,101.7086085,"Lalaport, 2, Jln Hang Tuah, Bukit Bintang, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1401282,101.7083664,"Jln Ampang, 2, Jln Hang Tuah, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1501182,101.6961112,"Jalan Tun Perak, 38, Bandar, Kuala Lumpur City Centre, 50050 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.1464799,101.7154772,"160, Jln Imbi, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1430998,101.7183805,"Persiaran TRX, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,8.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Volvo Charging Station,Unknown,3.1478657,101.7178751,"Jln Bukit Bintang, Kuala Lumpur, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1436293,101.716048,"Menara Prudential, 1, Jalan Barat, Tun Razak, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Global Charging Station,Unknown,3.1431107,101.716813,"Persiaran TRX, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,5.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1487358,101.721989,"Jalan Kia Peng, 39, Bandar, Kuala Lumpur, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1405773,101.7807725,"1, Jalan Taman Putra, Kampung Lembah Jaya Selatan, 68000 Ampang, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,Hulu Langat,Selangor,Google_Maps
,Electric Vehicle Charging Station,Unknown,3.1552522,101.572168,"2952, Jalan Paya Jaras Tengah 665, Kampung Paya Jaras Tengah, 47000 Sungai Buloh, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,NISSAN Charging Station,Unknown,3.1601762,101.5713033,"No. 34 & 36, Jalan Teknologi 3/1, Taman Sains Selangor, 47810 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Carcare Premium Auto Detailing Sdn Bhd,Unknown,3.1543598,101.5948727,"76, JALAN PJU 5/21 THE STRAND, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Chargesini Charging Station,Unknown,3.1587028,101.6147008,"Cycle & Carriage, Mutiara Damansara, 47800 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1594565,101.6140191,"3, Jalan PJU 7/2, Mutiara Damansara, 47810 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,EVLUTION Charging Station,Unknown,3.1643335,101.6075778,"22, Jalan PJU 8/3a, Damansara Perdana, 47820 Petaling Jaya, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1619733,101.6180498,"Lot 2805, Jalan Damansara, Kampung Sungai Penchala, 60000 Kuala Lumpur, Selangor, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Charging Station,Unknown,3.161973,101.6180501,"Pen, Lot 2805, Jalan Damansara, Kampung Sungai Penchala, 60000 Kuala Lumpur, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Charging Station,Unknown,3.1630706,101.616968,"2779, Jalan Damansara, Sungai Penchala, 60000 Kuala Lumpur, Selangor, Malaysia",,,CLOSED_TEMPORARILY,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Charging Station,Unknown,3.1635954,101.6168636,"184a, Jalan Damansara, Kampung Sungai Penchala, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BYD Charging Station,Unknown,3.1637566,101.6578027,"Lot No. G-11B, G-11C & G-12, 60, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,NICHCOM+ Charging Station,Unknown,3.1636299,101.655921,"Hartamas Shopping Centre, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,CLOSED_TEMPORARILY,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Destination Charging Station,Unknown,3.156327,101.672286,"3189, Jalan Ledang, Taman Duta, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1574385,101.692953,"Jalan Dato Onn, Bandar, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1554455,101.6924545,"Jalan Dato Onn, 11, Bandar, Kuala Lumpur, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,5.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.152924,101.692469,"2333, Jalan Dato Onn, Kuala Lumpur, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargePlus Charging Station,Unknown,3.157813,101.690697,"2, Jalan Dato Onn, Kuala Lumpur, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1548552,101.7106019,"Stall 7, Jalan Pinang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1525645,101.7060513,"Off, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1507638,101.7087038,"5P25+8F4, Bandar, 50200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1523,101.7104,"26, Jln Sultan Ismail, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Charging Station,Unknown,3.15443,101.718121,"9, Persiaran KLCC, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Electric Vehicle Charging Station Imperial Lexis Kuala Lumpur,Unknown,3.152724,101.7163934,"Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Shell Recharge Charging Station,Unknown,3.159368,101.7208139,"360, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Charging Station,Unknown,3.1532003,101.7136907,"Jalan Pinang, Bandar, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,9.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1592237,101.7201591,"199, Jln Tun Razak, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.158081,101.717936,"19, Persiaran KLCC, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1591154,101.7433297,"Lot 4258 & 4259, Jln Ampang, Desa Pahlawan, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Go Charging Station,Unknown,3.160262,101.7541405,"318, Jalan Kolam Ayer Lama, Taman Dato Ahmad Razali, 68000 Ampang, Selangor, Malaysia",,,OPERATIONAL,4.0,22.0,Hulu Langat,Selangor,Google_Maps
,Virta Global Charging Station,Unknown,3.159725,101.75223,"1, Jln Memanda 9, Taman Dato Ahmad Razali, 68000 Ampang, Selangor, Malaysia",,,OPERATIONAL,3.0,22.0,Hulu Langat,Selangor,Google_Maps
,EVPower Charging Stations @ Arte Mont Kiara,Unknown,3.1759779,101.665285,"Level G, Arte Mont Kiara, Jalan Sultan Haji Ahmad Shah, Kompleks Kerajaan, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Charging Station,Unknown,3.1766873,101.6988021,"1, Jalan Pahang Barat, Pekeliling, 53000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,GO TO-U Charging Station,Unknown,3.1685656,101.7097628,"Jalan Raja Muda Abdul Aziz, Bandar, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,GO TO-U Charging Station,Unknown,3.1684325,101.7104035,"Jalan Raja Uda, 171, Bandar, Kampung Baru, 50300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Gentari Charging Station,Unknown,3.1681887,101.7133753,"Level 12, Menara KPJ, 238, Jln Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1632043,101.7144945,"36, Jalan Yap Kwan Seng, Bandar, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Global Charging Station,Unknown,3.1686365,101.71333,"Level 12, Menara KPJ, 238, Jln Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.162939,101.7135786,"Lorong Yap Kwan Seng, 3 Bandar, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.158102,101.718571,"10, Lrg Binjai, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.158526,101.7210861,"362, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Global Charging Station,Unknown,3.158052,101.7190959,"16, Lrg Binjai, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,chargEV Charging Station,Unknown,3.1771405,101.7507835,"Au 2, 54200 Kuala Lumpur, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,Hulu Langat,Selangor,Google_Maps
,Charge+ Charging Station,Unknown,3.184863,101.630795,"8, Jalan Residen 2, Desa Parkcity, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargEV Charging Station,Unknown,3.1793955,101.6671557,"2, Jalan Dutamas, Kompleks Kerajaan, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,CLOSED_TEMPORARILY,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.1867138,101.6696667,"92, Jln Kuching, Kampung Pasir Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,QuickCharge Charging Station,Unknown,3.1813893,101.6687134,"7, Jalan Dutamas 2, Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Virta Charging Station,Unknown,3.1889023,101.6701705,"50009, Jln Kuching, Selangor, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Powered By RISE Charging Station,Unknown,3.181955,101.6828615,"2&4, Jalan Balam, Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Chargeplus Charging Station,Unknown,3.197773,101.639083,"10435, Jalan 4/37 A, Kawasan Perusahaan Taman Bukit Maluri, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,BMW Destination Charging Station,Unknown,3.193179,101.674227,"310, Jalan Cenderuh 4, Segambut, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargeSINI Charging Station,Unknown,3.1984035,101.7047278,"Taman Tai Onn, 53100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,TNB Electron Charging Station,Unknown,3.1984212,101.7162573,"5242, Jalan Genting Kelang, Kawasan Perumahan Pkns, 53000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Nissan Charging Station,Unknown,3.1973174,101.7147178,"Jalan Genting Kelang, Kawasan Perusahaan Pkns, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,TNB Electron Charging Station,Unknown,3.1961796,101.7427703,"Ground Floor, 5, Basement Parking, AEON BiG, 6, Jalan 8/27a, Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.19844,101.741715,"9, Jalan Wangsa Delima 12, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Charge+ Charging Station,Unknown,3.212899,101.673127,"7, Jalan 3/18a, Taman Mastiara, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Ukay Boulevard MRR2,Unknown,3.2053408,101.7569993,"Jalan Taman Zooview, Taman Zooview, 68000 Ampang, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,Hulu Langat,Selangor,Google_Maps
,Electric Vehicle Charging Station,Unknown,3.2194669,101.6710059,"Eco Sky, 188, Jln Kuching, Taman Wahyu, 51200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Shell Recharge Charging Station,Unknown,3.2249006,101.7305151,"823, KL East Mall, Jln Lingkaran Tengah 2, Sunway Montana (U/C), 53100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,ChargeSINI Charging Station,Unknown,3.2402642,101.6490058,"Selayang Capitol Kompleks, Exit Lebuhraya Selayang - Kepong, Taman Selayang Jaya, 68100 Batu Caves, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Chargesini Charging Station,Unknown,3.2325333,101.6823715,"Cycle & Carriage, Jalan Perusahaan 1, Kawasan Perindustrian PKNS, 68100 Batu Caves, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,Nissan Charging Station,Unknown,3.2340213,101.680989,"Jalan Perusahaan 1, Kawasan Industri Batu Caves, 68100 Batu Caves, Selangor, Malaysia",,,OPERATIONAL,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,EVPower Charging Station,Unknown,3.2491939,101.6496337,"UG, 168 Park Selayang Mall, Persiaran 3, Baru Selayang, 68100 Batu Caves, 68100 Selayang, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,Google_Maps
,JomCharge Charging Station,Unknown,3.3207478,101.5792773,"Jalan Rawang Putra, Pusat Bandar Rawang, 48000 Rawang, Selangor, Malaysia",,,OPERATIONAL,2.0,22.0,Gombak,Selangor,Google_Maps
