series,model,variant,h,origin,origin_month,converged,MASE,MAE,RMSE,MAPE
full_2020_2026,SARIMA,tuned,6,48,2024-01,True,9.743973820864401,2428.079616066275,2615.417324057056,216.1028078659365
full_2020_2026,SARIMA,tuned,6,49,2024-02,True,6.95505080428929,1750.6661794243657,1980.8183547826686,148.90501019642724
full_2020_2026,SARIMA,tuned,6,50,2024-03,True,1.9688491766054115,525.9842588043396,577.5312657256305,46.76419656666466
full_2020_2026,SARIMA,tuned,6,51,2024-04,True,2.0951556182950744,576.7114788094945,693.2814694525949,54.39091753730688
full_2020_2026,SARIMA,tuned,6,52,2024-05,True,2.4536331106105753,711.6701531006435,834.4913734097877,66.59799284913971
full_2020_2026,SARIMA,tuned,6,53,2024-06,True,3.4929542877267448,1043.568098958165,1365.6179043382378,82.93794995794333
full_2020_2026,SARIMA,tuned,6,54,2024-07,True,3.446339314337336,1053.969065370695,1286.981206977419,85.48558500842228
full_2020_2026,SARIMA,tuned,6,55,2024-08,True,2.2962647246611905,707.0651634033302,956.8834837496655,55.492132955874474
full_2020_2026,SARIMA,tuned,6,56,2024-09,True,2.574897552225739,797.4639032281771,964.3911265448572,58.87282503066079
full_2020_2026,SARIMA,tuned,6,57,2024-10,True,1.4267021983090995,435.96644249334514,585.5280166233721,28.95946639241305
full_2020_2026,SARIMA,tuned,6,58,2024-11,True,1.430816366783987,432.54788788476935,526.2976379507152,26.135718705969975
full_2020_2026,SARIMA,tuned,6,59,2024-12,True,1.8457328292182296,556.0316809454447,605.2150919984884,30.368824510817944
full_2020_2026,SARIMA,tuned,6,60,2025-01,True,1.5922534782770228,475.68218242965685,509.0160069414329,25.12307227260771
full_2020_2026,SARIMA,tuned,6,61,2025-02,True,0.9596182052792099,294.7922937247691,328.4680232455381,14.361664382499049
full_2020_2026,SARIMA,tuned,6,62,2025-03,True,1.769171633012679,548.5395588741898,630.7207005307835,26.24560326463696
full_2020_2026,SARIMA,tuned,6,63,2025-04,True,1.0282458745330942,328.82015502952027,396.1247330178729,16.13705852391883
full_2020_2026,SARIMA,tuned,6,64,2025-05,True,1.5449158405981336,516.2716348065936,656.8181827884939,19.65268564292547
full_2020_2026,SARIMA,tuned,6,65,2025-06,True,1.5534938072319175,534.3994194626084,619.1228526967866,22.89221678884812
full_2020_2026,SARIMA,tuned,6,66,2025-07,True,2.4573715540997916,855.6497631698758,1103.1585910760614,22.582661964001115
full_2020_2026,SARIMA,tuned,6,67,2025-08,True,2.5287322431652575,913.2411260282651,1070.5937527936026,27.04691679343425
full_2020_2026,SARIMA,tuned,6,68,2025-09,True,3.583485884384214,1352.2589311948539,1554.9503513362954,39.811955080966015
full_2020_2026,ProphetLogistic,base,6,36,2023-01,True,2.188721869477401,195.75574746229393,227.38123433351777,40.14612543785328
full_2020_2026,ProphetLogistic,base,6,37,2023-02,True,1.5719598782149269,152.5178608314018,156.9052367265541,27.18546082275552
full_2020_2026,ProphetLogistic,base,6,38,2023-03,True,3.0637529596061643,345.5967172669787,433.0401575638842,60.82497806715451
full_2020_2026,ProphetLogistic,base,6,39,2023-04,True,2.1120848900352103,250.66397067101934,311.6238574409143,40.20188381616639
full_2020_2026,ProphetLogistic,base,6,40,2023-05,True,2.489884260079449,337.48829539521677,377.94502062818435,50.03895626706163
full_2020_2026,ProphetLogistic,base,6,41,2023-06,True,1.7277262747014994,253.36896173548007,297.2334074879008,34.14550100770722
full_2020_2026,ProphetLogistic,base,6,42,2023-07,True,1.852283310292209,292.89029885629566,351.0001897346989,35.38265192550954
full_2020_2026,ProphetLogistic,base,6,43,2023-08,True,2.37938724017503,409.69239112915176,497.628701878279,53.73677209203169
full_2020_2026,ProphetLogistic,base,6,44,2023-09,True,1.534542761272882,268.7469565164811,375.068398033327,28.07757170398798
full_2020_2026,ProphetLogistic,base,6,45,2023-10,True,2.039311074695152,386.9162378055432,479.4651967560772,39.88689491655668
full_2020_2026,ProphetLogistic,base,6,46,2023-11,True,2.0613802333761644,422.891790684613,492.1022784324326,42.35920035459465
full_2020_2026,ProphetLogistic,base,6,47,2023-12,True,3.246209082378143,771.5144290536405,828.5993436013008,77.25734762552717
full_2020_2026,ProphetLogistic,base,6,48,2024-01,True,2.7505983125165634,685.4156032631137,752.0684208190829,66.89015858053526
full_2020_2026,ProphetLogistic,base,6,49,2024-02,True,1.7696809872106243,445.4490326324149,560.339270263713,39.43966624588675
full_2020_2026,ProphetLogistic,base,6,50,2024-03,True,2.5261554690495935,674.870390175588,792.133689295003,63.520378873168404
full_2020_2026,ProphetLogistic,base,6,51,2024-04,True,2.556176063524069,703.6117340496186,824.0245969173994,67.44029471492019
full_2020_2026,ProphetLogistic,base,6,52,2024-05,True,3.2108541915656272,931.3002356439198,999.721829848367,87.84187400735624
full_2020_2026,ProphetLogistic,base,6,53,2024-06,True,2.931485459130346,875.8215698548762,912.5150584850751,79.44240275637844
full_2020_2026,ProphetLogistic,base,6,54,2024-07,True,2.8854305286680284,882.4303819535735,921.0900082575911,81.73521325868612
full_2020_2026,ProphetLogistic,base,6,55,2024-08,True,2.6185462219514326,806.3019879280014,835.6925272030464,72.83225045735176
full_2020_2026,ProphetLogistic,base,6,56,2024-09,True,1.8823381355658602,582.9733751877055,630.1792646652003,49.65985762627399
full_2020_2026,ProphetLogistic,base,6,57,2024-10,True,1.1571877818524634,353.6092123141757,422.58920763907815,28.572869652917415
full_2020_2026,ProphetLogistic,base,6,58,2024-11,True,0.8346688818827626,252.32746166653052,345.10668334621755,17.29521137841776
full_2020_2026,ProphetLogistic,base,6,59,2024-12,True,0.8226901321310658,247.83748212346555,344.5386344139756,16.968549201641565
full_2020_2026,ProphetLogistic,base,6,60,2025-01,True,0.7221119492998656,215.72933750045283,294.5709311805694,10.594615703500859
full_2020_2026,ProphetLogistic,base,6,61,2025-02,True,0.7216603778735597,221.69224897284184,302.43948324811663,10.040863304191133
full_2020_2026,ProphetLogistic,base,6,62,2025-03,True,0.7181568057247643,222.6677220366308,299.3475489305333,10.002786187267608
full_2020_2026,ProphetLogistic,base,6,63,2025-04,True,0.8844126490660937,282.8240905980137,353.47318761374373,11.919261066272458
full_2020_2026,ProphetLogistic,base,6,64,2025-05,True,0.8525965279573463,284.9161046523718,426.66135852255803,10.658142220257954
full_2020_2026,ProphetLogistic,base,6,65,2025-06,True,1.898359661661287,653.0327294517343,1007.8933118700621,17.755120840421124
full_2020_2026,ProphetLogistic,base,6,66,2025-07,True,2.4555939382933087,855.0308024183823,1179.337583464639,21.108882984701975
full_2020_2026,ProphetLogistic,base,6,67,2025-08,True,2.51081265759391,906.7695422734532,1185.6170469398828,23.39931956340765
full_2020_2026,ProphetLogistic,base,6,68,2025-09,True,2.421101998349169,913.6234678273244,1182.9475640362277,23.61322240155589
full_2020_2026,ProphetLogistic,tuned,6,36,2023-01,True,2.1697289921155685,194.05705519980333,230.655592783811,39.78784279390254
full_2020_2026,ProphetLogistic,tuned,6,37,2023-02,True,1.457936984272228,141.4549017120543,147.58987829451462,24.53167881932352
full_2020_2026,ProphetLogistic,tuned,6,38,2023-03,True,2.557230110854565,288.46004989945914,353.9582948141842,50.63436387136107
full_2020_2026,ProphetLogistic,tuned,6,39,2023-04,True,1.7151860462226183,203.55968967635604,240.6172844530791,32.00183652328865
full_2020_2026,ProphetLogistic,tuned,6,40,2023-05,True,2.351553340445577,318.73840126712645,347.19904588364847,46.1472369159392
full_2020_2026,ProphetLogistic,tuned,6,41,2023-06,True,1.8246279659289713,267.57947717199414,295.6488437473564,32.28421391928853
full_2020_2026,ProphetLogistic,tuned,6,42,2023-07,True,1.8330205335431675,289.84439307747675,344.4546574531309,31.358890819058843
full_2020_2026,ProphetLogistic,tuned,6,43,2023-08,True,2.3115377219504736,398.0097902943525,474.8479774021797,48.3754411257226
full_2020_2026,ProphetLogistic,tuned,6,44,2023-09,True,1.5881215534225563,278.1302970707125,406.531182649344,27.566310405158674
full_2020_2026,ProphetLogistic,tuned,6,45,2023-10,True,1.9096299524358398,362.31198171063903,461.4442291711682,36.13469690592417
full_2020_2026,ProphetLogistic,tuned,6,46,2023-11,True,1.9666784572732023,403.4637380484419,477.086149573915,39.42840304131991
full_2020_2026,ProphetLogistic,tuned,6,47,2023-12,True,3.4324370250032135,815.7745309701069,862.3324015957218,81.61726886620954
full_2020_2026,ProphetLogistic,tuned,6,48,2024-01,True,2.646950313680513,659.5877841570122,719.9333530779281,64.46009326038175
full_2020_2026,ProphetLogistic,tuned,6,49,2024-02,True,1.6379321251744778,412.2863306716925,501.76458512688447,36.18171270178167
full_2020_2026,ProphetLogistic,tuned,6,50,2024-03,True,2.412981629160729,644.635642386212,738.2575090898483,60.202035333139136
full_2020_2026,ProphetLogistic,tuned,6,51,2024-04,True,2.2674281509817993,624.1311292719574,724.3893171533392,59.69567265508062
full_2020_2026,ProphetLogistic,tuned,6,52,2024-05,True,2.840298885006158,823.8215948434581,879.6757032877407,77.61475677697793
full_2020_2026,ProphetLogistic,tuned,6,53,2024-06,True,2.711059951648509,809.9664200715061,840.1874309617884,72.07254472829464
full_2020_2026,ProphetLogistic,tuned,6,54,2024-07,True,2.7495615987040734,840.8785682562734,861.48561508386,76.2443602916016
full_2020_2026,ProphetLogistic,tuned,6,55,2024-08,True,2.4774944388585207,762.8693640716051,771.473639920096,67.26764002176195
full_2020_2026,ProphetLogistic,tuned,6,56,2024-09,True,1.824262531769001,564.9869517487833,582.8467603598216,46.64182105536796
full_2020_2026,ProphetLogistic,tuned,6,57,2024-10,True,1.2602270116634453,385.0955635030841,417.42108397130113,29.789013252648722
full_2020_2026,ProphetLogistic,tuned,6,58,2024-11,True,0.9859764845580666,298.0690295416703,346.8145389477609,20.02105511349961
full_2020_2026,ProphetLogistic,tuned,6,59,2024-12,True,0.7868972367300361,237.05478189692812,324.02120162525534,15.833069215829024
full_2020_2026,ProphetLogistic,tuned,6,60,2025-01,True,0.7147733292822307,213.53694110525828,294.32052791875816,10.481361234290604
full_2020_2026,ProphetLogistic,tuned,6,61,2025-02,True,0.7269298479237849,223.31101688936744,305.01537290502137,10.117565231668317
full_2020_2026,ProphetLogistic,tuned,6,62,2025-03,True,0.6333323297091291,196.3675147604624,287.1273571974009,8.80067382117776
full_2020_2026,ProphetLogistic,tuned,6,63,2025-04,True,0.8518988594981484,272.4265878303185,348.0922314247627,11.482175080951523
full_2020_2026,ProphetLogistic,tuned,6,64,2025-05,True,0.8510035705726074,284.38377875371447,421.7579270966369,10.695840557459347
full_2020_2026,ProphetLogistic,tuned,6,65,2025-06,True,1.8855805622450084,648.6367394081803,992.6360742346977,17.76302505556263
full_2020_2026,ProphetLogistic,tuned,6,66,2025-07,True,2.398707760892263,835.2231977687569,1157.4920157270096,20.536042076243678
full_2020_2026,ProphetLogistic,tuned,6,67,2025-08,True,2.4863687372376337,897.9417221627845,1169.1073754698784,23.25685312060906
full_2020_2026,ProphetLogistic,tuned,6,68,2025-09,True,2.380976559215982,898.481791485744,1167.1584917682717,23.25746005929362
full_2020_2026,SeasonalNaive,base,12,36,2023-01,True,6.358418740849195,568.6866982283076,632.6835085954143,76.73596972962531
full_2020_2026,SeasonalNaive,base,12,37,2023-02,True,5.9158244795715635,573.9770506756741,635.2772076123557,73.47023773582313
full_2020_2026,SeasonalNaive,base,12,38,2023-03,True,5.333083297613945,601.5811669109435,663.8712921560252,71.12669778539086
full_2020_2026,SeasonalNaive,base,12,39,2023-04,True,5.28780894468419,627.5615116029616,680.3925751415115,70.64665208065914
full_2020_2026,SeasonalNaive,base,12,40,2023-05,True,4.799602517389864,650.5562118444857,704.5932595296691,68.03778539946737
full_2020_2026,SeasonalNaive,base,12,41,2023-06,True,4.544019115183762,666.3748894593838,716.890049621091,65.6486695950796
full_2020_2026,SeasonalNaive,base,12,42,2023-07,True,4.269246058036306,675.0699241748576,723.4469024220039,62.891525610384946
full_2020_2026,SeasonalNaive,base,12,43,2023-08,True,3.8248056994818658,658.5703101063381,712.068244453709,58.96719810587142
full_2020_2026,SeasonalNaive,base,12,44,2023-09,True,3.8175564528189017,668.574838001853,716.6413651064244,58.41983844981461
full_2020_2026,SeasonalNaive,base,12,45,2023-10,True,3.28972994679249,624.1568293348543,692.0253986916272,53.11897072040471
full_2020_2026,SeasonalNaive,base,12,46,2023-11,True,2.8154606350064584,577.591251852588,662.132900200442,48.183155572779555
full_2020_2026,SeasonalNaive,base,12,47,2023-12,True,2.0478817188050984,486.71242515772633,541.651138273376,43.511161329625715
full_2020_2026,SeasonalNaive,base,12,48,2024-01,True,1.7955437219730945,447.4276297564893,510.53247271495553,38.76507992005857
full_2020_2026,SeasonalNaive,base,12,49,2024-02,True,1.9001091089064364,478.2792890782607,541.4818592512127,38.71350422155306
full_2020_2026,SeasonalNaive,base,12,50,2024-03,True,1.6691123356654907,445.90861766764147,501.48943879977895,35.79955348091804
full_2020_2026,SeasonalNaive,base,12,51,2024-04,True,1.6875109783945201,464.503420824227,526.6247040573347,34.690235748510915
full_2020_2026,SeasonalNaive,base,12,52,2024-05,True,1.6592624697511464,481.26493352875474,556.5626985264122,33.41549918538884
full_2020_2026,SeasonalNaive,base,12,53,2024-06,True,1.6687106595511767,498.550243505299,579.4211803706189,32.39004079280631
full_2020_2026,SeasonalNaive,base,12,54,2024-07,True,1.6235135796427695,496.5074341444347,577.3621430781672,30.91138222530884
full_2020_2026,SeasonalNaive,base,12,55,2024-08,True,1.7922620460479461,551.8728057965781,643.4122205234826,32.01389662286769
full_2020_2026,SeasonalNaive,base,12,56,2024-09,True,2.0193726937269374,625.4139427876939,731.9394417280922,33.39017667667093
full_2020_2026,SeasonalNaive,base,12,57,2024-10,True,2.488743886273255,760.5012592407478,887.7910224094657,37.66799002568983
full_2020_2026,SeasonalNaive,base,12,58,2024-11,True,3.09868619297294,936.7590412742979,1102.589609670392,42.084220281965564
full_2020_2026,SeasonalNaive,base,12,59,2024-12,True,4.0032554973512084,1205.990839090776,1490.5005382876816,46.47177582191873
full_2020_2026,SeasonalNaive,base,12,60,2025-01,True,4.78372928903305,1429.1284769698025,1702.8985307121118,51.12718874547081
full_2020_2026,SeasonalNaive,base,12,61,2025-02,True,4.710292439173766,1446.989963945565,1711.4772971780683,50.133665132449266
full_2020_2026,SeasonalNaive,base,12,62,2025-03,True,4.840050275705482,1500.6791843272556,1735.5316854750029,51.2044911806863
full_2020_2026,NaiveDrift,base,12,36,2023-01,True,5.362643798368543,479.62619634916035,605.7794614049835,57.45081793097736
full_2020_2026,NaiveDrift,base,12,37,2023-02,True,4.362457170827215,423.26311560746166,548.6935907744605,48.585869337764564
full_2020_2026,NaiveDrift,base,12,38,2023-03,True,2.238653784517479,252.52408050745453,402.46060822976773,23.971273134341452
full_2020_2026,NaiveDrift,base,12,39,2023-04,True,3.348263508909583,397.3746651736921,535.7722742340572,37.421963054905355
full_2020_2026,NaiveDrift,base,12,40,2023-05,True,2.127974395778305,288.4336685806314,418.9395131738333,25.186793662636713
full_2020_2026,NaiveDrift,base,12,41,2023-06,True,2.6514040792196276,388.8251909632839,530.7786729001708,30.601362706700357
full_2020_2026,NaiveDrift,base,12,42,2023-07,True,2.581852908763618,408.2527040269435,527.9389094680836,32.26313516032126
full_2020_2026,NaiveDrift,base,12,43,2023-08,True,1.9458295015289835,335.0406893635407,440.44740012120633,27.08378608762816
full_2020_2026,NaiveDrift,base,12,44,2023-09,True,2.796811585130467,489.8101378617678,587.4247729385932,38.72841719614451
full_2020_2026,NaiveDrift,base,12,45,2023-10,True,1.3458111635377976,255.33926562458598,369.7072021771099,20.00848996782286
full_2020_2026,NaiveDrift,base,12,46,2023-11,True,1.2271621626131854,251.75210085231865,341.0899347558952,21.45634685606535
full_2020_2026,NaiveDrift,base,12,47,2023-12,True,4.199932157617732,998.1822422462847,1030.2971707460238,97.5809227808766
full_2020_2026,NaiveDrift,base,12,48,2024-01,True,0.9105091952103809,226.8878034542084,297.9296417309312,18.499412936994297
full_2020_2026,NaiveDrift,base,12,49,2024-02,True,1.9227653764819688,483.98213187734024,531.2038149627476,38.03481929348405
full_2020_2026,NaiveDrift,base,12,50,2024-03,True,1.4336407214734082,383.0016342724851,435.9258473324375,34.89950139022373
full_2020_2026,NaiveDrift,base,12,51,2024-04,True,0.9225516716435389,253.94110785177244,330.2437638779243,17.185013684477745
full_2020_2026,NaiveDrift,base,12,52,2024-05,True,1.5536172210784849,450.62279311579,514.5110521686132,37.647583907507894
full_2020_2026,NaiveDrift,base,12,53,2024-06,True,1.1642902864616227,347.8477245314766,451.73109659417923,21.854129146952562
full_2020_2026,NaiveDrift,base,12,54,2024-07,True,1.211626833355647,370.5430848951249,476.50999837443175,22.230771962797167
full_2020_2026,NaiveDrift,base,12,55,2024-08,True,1.4931232838978707,459.76208551752967,579.8566868714378,24.925240833447738
full_2020_2026,NaiveDrift,base,12,56,2024-09,True,2.129031365313653,659.376005546567,793.1315773168698,33.44841937445281
full_2020_2026,NaiveDrift,base,12,57,2024-10,True,2.5116397521206224,767.4976942312538,893.7803017844394,36.89463024335173
full_2020_2026,NaiveDrift,base,12,58,2024-11,True,2.6859943317886112,811.9988015632116,968.4682417746893,35.390090947864444
full_2020_2026,NaiveDrift,base,12,59,2024-12,True,2.341202018408358,705.2930267702094,1090.978169950739,25.6210755228036
full_2020_2026,NaiveDrift,base,12,60,2025-01,True,4.7058912680735725,1405.8745414682292,1713.107113129314,48.8644466991328
full_2020_2026,NaiveDrift,base,12,61,2025-02,True,3.7707063220310686,1158.3514772008762,1479.0380698972544,38.158168584726454
full_2020_2026,NaiveDrift,base,12,62,2025-03,True,2.380167040654815,737.9814112802482,1118.0824029621128,21.254971195249738
full_2020_2026,ETS,base,12,36,2023-01,True,2.141415509481506,191.5247430620282,323.1087745291866,20.970454453567044
full_2020_2026,ETS,base,12,37,2023-02,True,2.4190824961038797,234.70909950922191,367.1515862557958,24.26226215371539
full_2020_2026,ETS,base,12,38,2023-03,True,1.8029715047343862,203.37835379592957,320.9472651015677,20.547816799210192
full_2020_2026,ETS,base,12,39,2023-04,True,1.9649282511020447,233.19929981445455,356.9948381180055,21.45737192358349
full_2020_2026,ETS,base,12,40,2023-05,True,1.5751865273420114,213.50671778824108,319.8837358266935,19.90179481471425
full_2020_2026,ETS,base,12,41,2023-06,True,1.4887988498920617,218.33054480536873,331.19021931473003,19.35159711479959
full_2020_2026,ETS,base,12,42,2023-07,True,1.446318665347034,228.6975776227795,342.07485853839233,19.68315081821791
full_2020_2026,ETS,base,12,43,2023-08,True,1.3095319541198658,225.4804381921173,331.5327486678202,19.707921860740598
full_2020_2026,ETS,base,12,44,2023-09,True,1.632233198215252,285.85564079143074,391.55498201602387,22.43741306349723
full_2020_2026,ETS,base,12,45,2023-10,True,1.3933215357078168,264.35335606172686,364.43607540997806,21.706681159850604
full_2020_2026,ETS,base,12,46,2023-11,True,1.5658380468753703,321.23139867344725,397.03352809442,28.039325930446253
full_2020_2026,ETS,base,12,47,2023-12,True,4.357809842821188,1035.7044440111883,1143.4875524542558,95.80206309368774
full_2020_2026,ETS,base,12,48,2024-01,True,2.4518886992273035,610.9808052551742,720.5519129346961,56.509174556555976
full_2020_2026,ETS,base,12,49,2024-02,True,1.4516535764866711,365.3978802035981,438.7066042061406,30.969825388470586
full_2020_2026,ETS,base,12,50,2024-03,True,1.4700170990258385,392.71969811010763,482.12469227400913,33.47644311399411
full_2020_2026,ETS,base,12,51,2024-04,True,1.201825792616207,330.8139615400496,423.9186857114218,27.724186926222288
full_2020_2026,ETS,base,12,52,2024-05,True,1.3838642168401376,401.3863583802251,485.26557019275566,32.10577550398994
full_2020_2026,ETS,base,12,53,2024-06,True,1.2297451158682882,367.4032543967127,452.8015325558883,29.25777497816809
full_2020_2026,ETS,base,12,54,2024-07,True,1.2227511960845074,373.94516841586375,434.73451097955075,28.369565288527436
full_2020_2026,ETS,base,12,55,2024-08,True,1.177824057533177,362.6752398171108,415.00530614649716,25.182758579184572
full_2020_2026,ETS,base,12,56,2024-09,True,1.50378437986469,465.73261143685505,509.73146815852357,27.62965970438759
full_2020_2026,ETS,base,12,57,2024-10,True,3.0365189262917984,927.8883535948247,1063.421946908699,46.074393231142345
full_2020_2026,ETS,base,12,58,2024-11,True,4.188916510021046,1266.3448860372098,1441.592803381879,57.90149053691318
full_2020_2026,ETS,base,12,59,2024-12,True,5.74963585641951,1732.0923372334662,1974.9850800555082,70.5628697181993
full_2020_2026,ETS,base,12,60,2025-01,True,4.886541068802695,1459.8432673266889,1767.02884177224,50.81910505305181
full_2020_2026,ETS,base,12,61,2025-02,True,3.7531128328287253,1152.9468016663268,1435.7670327097876,38.48025998044914
full_2020_2026,ETS,base,12,62,2025-03,True,3.2478626934018524,1007.0143200797196,1294.1662707783569,31.829821603126934
full_2020_2026,ETS,tuned,12,36,2023-01,True,4.297013088287892,384.3179074890409,445.8096573240498,50.98459031474233
full_2020_2026,ETS,tuned,12,37,2023-02,True,3.4479475301298725,334.5337173309351,368.75642672883686,43.928368784810836
full_2020_2026,ETS,tuned,12,38,2023-03,True,2.1814189445372487,246.06788998842157,279.2086300901923,33.67736295138754
full_2020_2026,ETS,tuned,12,39,2023-04,True,3.765821444912458,446.93078420919693,507.4478522748436,48.45702582499135
full_2020_2026,ETS,tuned,12,40,2023-05,True,2.2953453250639075,311.1197550501724,340.75547794683126,33.972806537777494
full_2020_2026,ETS,tuned,12,41,2023-06,True,2.27908450731565,334.2249775218304,367.25268340574564,34.46740750336875
full_2020_2026,ETS,tuned,12,42,2023-07,True,1.2107347046225219,191.44611815167573,231.33739637722059,21.89734385746419
full_2020_2026,ETS,tuned,12,43,2023-08,True,1.283376342039106,220.9768605172094,304.04651964240367,26.50762391798182
full_2020_2026,ETS,tuned,12,44,2023-09,True,1.3474962034316174,235.9891902193549,283.59901245140355,20.0253213117937
full_2020_2026,ETS,tuned,12,45,2023-10,True,1.049353432834455,199.09266781250236,235.07540514430335,17.55010135824032
full_2020_2026,ETS,tuned,12,46,2023-11,True,0.9798173894188477,201.00936433091658,253.29862391717037,18.366438366217995
full_2020_2026,ETS,tuned,12,47,2023-12,True,1.3389201280758787,318.2161628985787,388.80661957664074,28.4376637567899
full_2020_2026,ETS,tuned,12,48,2024-01,True,15.670227998588675,3904.82998846038,4450.37697003829,334.4969089244646
full_2020_2026,ETS,tuned,12,49,2024-02,True,3.5712290089145147,898.9193639002768,1003.468064221919,73.73680239311473
full_2020_2026,ETS,tuned,12,50,2024-03,True,1.291873539149036,345.12808499115835,421.6847042845788,28.49361895603289
full_2020_2026,ETS,tuned,12,51,2024-04,True,5.393713217671834,1484.6707800011025,1663.115719919118,108.7666024447947
full_2020_2026,ETS,tuned,12,52,2024-05,True,3.126839133582359,906.9318779953579,1054.6020313170695,63.80137807972922
full_2020_2026,ETS,tuned,12,53,2024-06,True,1.464502295449292,437.54018818738297,578.3850187324217,33.38460990108174
full_2020_2026,ETS,tuned,12,54,2024-07,True,1.3353805184800112,408.3897807512423,529.7445572417698,29.041745640060906
full_2020_2026,ETS,tuned,12,55,2024-08,True,1.448725003699016,446.09098004502715,564.3564109215889,30.586377277749534
full_2020_2026,ETS,tuned,12,56,2024-09,True,1.4620997769042374,452.8225963752364,532.3352681099954,27.132988660821074
full_2020_2026,ETS,tuned,12,57,2024-10,True,1.7562116968913117,536.656750558273,624.607824910217,28.206551289073516
full_2020_2026,ETS,tuned,12,58,2024-11,True,2.2015835611249726,665.5573290001406,790.0496089519503,30.38359976614688
full_2020_2026,ETS,tuned,12,59,2024-12,True,3.7349976117032937,1125.1774728643875,1378.3048891189094,43.46647102198982
full_2020_2026,ETS,tuned,12,60,2025-01,True,2.135374746265713,637.9384523047188,907.0377648513152,21.241197605325333
full_2020_2026,ETS,tuned,12,61,2025-02,True,2.7044151835772734,830.7895272983824,920.765483204871,37.31813223798861
full_2020_2026,ETS,tuned,12,62,2025-03,True,3.726564330159355,1155.4378985270862,1384.5096938503557,38.53260621084703
full_2020_2026,ARIMA,base,12,36,2023-01,True,5.694101645796043,509.2712506524308,638.5346836872935,61.06998129393344
full_2020_2026,ARIMA,base,12,37,2023-02,True,5.189737591534558,503.5291846227007,621.4671504070989,59.46699224895921
full_2020_2026,ARIMA,base,12,38,2023-03,True,3.9655429430200266,447.3202119615824,599.5291082873756,44.359344651175775
full_2020_2026,ARIMA,base,12,39,2023-04,True,4.287594739703774,508.8552676802714,634.8643824409986,50.52672334452794
full_2020_2026,ARIMA,base,12,40,2023-05,True,3.356191857088039,454.91089165397875,616.062132459267,37.85547427183557
full_2020_2026,ARIMA,base,12,41,2023-06,True,3.5112148499130242,514.9153971779268,649.7739950168602,42.89054505259446
full_2020_2026,ARIMA,base,12,42,2023-07,True,3.3615631416741545,531.5435428902771,650.6960152166276,43.073393518463696
full_2020_2026,ARIMA,base,12,43,2023-08,True,2.895821606283854,498.61412137127405,604.8809658513079,39.622726949900624
full_2020_2026,ARIMA,base,12,44,2023-09,True,3.2260416089262307,564.9818863798238,650.7949460118668,45.63253747800164
full_2020_2026,ARIMA,base,12,45,2023-10,True,2.332832197391009,442.6056762238174,534.5481843416655,34.63100963683641
full_2020_2026,ARIMA,base,12,46,2023-11,True,1.8033637063017496,369.95974574013576,456.94173292986284,28.78761645467612
full_2020_2026,ARIMA,base,12,47,2023-12,True,1.0882938298452411,258.65074351912745,315.7257512859389,26.691509882964485
full_2020_2026,ARIMA,base,12,48,2024-01,True,1.0017592748692365,249.62621208064252,324.2857405218447,20.317483620304756
full_2020_2026,ARIMA,base,12,49,2024-02,True,1.7175981616828404,432.33918717677574,483.2445259635029,33.64920169105809
full_2020_2026,ARIMA,base,12,50,2024-03,True,0.8209180976829382,219.3108554375398,310.9925693981496,15.40113262643454
full_2020_2026,ARIMA,base,12,51,2024-04,True,1.1655736301132527,320.8352095731031,431.459205642355,20.845693423971763
full_2020_2026,ARIMA,base,12,52,2024-05,True,1.2302731325443916,356.8376481419421,493.2143393589858,22.43148356453657
full_2020_2026,ARIMA,base,12,53,2024-06,True,1.3682477846091867,408.78283019775716,573.9058562074033,23.088424130274262
full_2020_2026,ARIMA,base,12,54,2024-07,True,1.4896983811118765,455.58369830064765,599.5547347259671,25.631545234895253
full_2020_2026,ARIMA,base,12,55,2024-08,True,1.7643978356380952,543.2928662648009,688.0767295163863,28.908618613091104
full_2020_2026,ARIMA,base,12,56,2024-09,True,2.20865799666888,684.0369339732384,832.8997175138337,34.344972259179414
full_2020_2026,ARIMA,base,12,57,2024-10,True,2.744205897897776,838.5644069194526,978.2886202705796,40.21254294721695
full_2020_2026,ARIMA,base,12,58,2024-11,True,3.208262940494195,969.8850187245944,1142.100360845834,42.324708521816554
full_2020_2026,ARIMA,base,12,59,2024-12,True,3.536789609092873,1065.466810994115,1443.6654754412775,38.495362792749084
full_2020_2026,ARIMA,base,12,60,2025-01,True,4.821704253424221,1440.4734130529866,1768.4065810125774,49.680840807781564
full_2020_2026,ARIMA,base,12,61,2025-02,True,4.533384443266001,1392.644273539735,1696.8865418823723,47.227464390810205
full_2020_2026,ARIMA,base,12,62,2025-03,True,3.9052108519557973,1210.828049732346,1538.256111517299,38.33657997435666
full_2020_2026,ARIMA,tuned,12,36,2023-01,True,5.818503127157633,520.3975181371018,648.8011223507533,62.704316308241346
full_2020_2026,ARIMA,tuned,12,37,2023-02,True,5.177906640910286,502.3812982766033,619.3074892469252,59.44302077990075
full_2020_2026,ARIMA,tuned,12,38,2023-03,True,3.7328598713073644,421.0731526171403,568.5200039684952,41.97706238679914
full_2020_2026,ARIMA,tuned,12,39,2023-04,True,3.7599810200483037,446.2376377860765,574.5279020168889,43.78446945207976
full_2020_2026,ARIMA,tuned,12,40,2023-05,True,2.0579301694183063,278.9396101878295,415.4941499200236,23.727074928127916
