h3_index,district,lat,lon,pop_est,activity_score,pop_n,act_n,equity_mult,demand_pressure,supply_raw,supply_n,supply_gap,nearest_station_km,stations_2km,stations_5km,cdi
8865057511fffff,Klang,3.1925848746963275,101.40351724894391,2433.8942307692305,2.0,0.10136847440446012,0.006753562504220975,1.2410093868097039,0.06709023136232925,0.000586455760060947,3.4304729333451125e-05,0.9999656952706666,12.69,0,0,5.9000863873171046
8865052321fffff,Klang,2.963413525654884,101.2518731321716,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,8.510967140040743e-06,4.978490177582226e-07,0.9999995021509822,18.96,0,0,0.0
8865050c95fffff,Klang,3.035203468437242,101.42522228981339,1216.9471153846152,44.6,0.05068423720223006,0.15060444384412777,1.2410093868097039,0.1249005713185373,0.7877421512379942,0.046078976664772696,0.9539210233352273,2.38,0,7,10.478299911401425
8865050e0bfffff,Klang,2.9648749221380712,101.5269445810132,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.09770978228109642,0.0057155336560000825,0.9942844663439999,4.63,0,1,0.0
88650539c1fffff,Klang,3.026882270193564,101.33429775744118,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.005597850510276794,0.0003274462622452712,0.9996725537377548,9.03,0,0,0.0
8865053b29fffff,Klang,2.996944614042296,101.41722114910166,1216.9471153846152,202.9,0.05068423720223006,0.685148916053218,1.2410093868097039,0.4565879251578972,1.6090086347702734,0.09411895912701698,0.905881040872983,0.35,1,6,36.37555028675704
8865050c37fffff,Klang,3.053736451452234,101.48551289030294,1216.9471153846152,6.0,0.05068423720223006,0.020260687512662925,1.2410093868097039,0.04402165875884497,1.282794356228483,0.0750370550991323,0.9249629449008677,0.79,1,6,3.5810032673225067
8865057739fffff,Klang,3.1507260147291976,101.44028282122005,1216.9471153846152,1.3,0.05068423720223006,0.004389815627743634,1.2410093868097039,0.03417370826582544,0.00997146620593228,0.0005832809097426419,0.9994167190902573,7.92,0,0,3.003673324380807
8865053851fffff,Klang,2.964382555327396,101.33762263414856,1216.9471153846152,23.0,0.05068423720223006,0.07766596879854122,1.2410093868097039,0.07964190522295818,0.0036300589248729137,0.00021234029463586886,0.9997876597053641,9.73,0,0,7.002665672641736
88650576b7fffff,Klang,3.1203070612975505,101.33378574597059,0.0,1.0,0.0,0.0033767812521104876,1.2410093868097039,0.00209530861553607,0.0012988118225950602,7.597399678465003e-05,0.9999240260032154,11.17,0,0,0.18425911544293838
8865057437fffff,Klang,3.171902519714334,101.370058496159,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0005550846031325621,3.246967352771802e-05,0.9999675303264722,11.93,0,0,0.0
8865050ee3fffff,Klang,2.9838791135221,101.48362761607729,1216.9471153846152,4.199999999999999,0.05068423720223006,0.014182481258864047,1.2410093868097039,0.04025010325088005,1.4069702559795016,0.08230072428068107,0.917699275719319,0.87,1,11,3.2484887514538583
8865057509fffff,Klang,3.190437704617662,101.43038166077922,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0014906828967803226,8.719749515417737e-05,0.9999128025048458,12.2,0,0,0.0
88650574cbfffff,Klang,3.1276776001112943,101.33896712456776,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0013137299498490796,7.684663262943726e-05,0.9999231533673706,11.05,0,0,0.0
886505775bfffff,Klang,3.11173659354013,101.44122954009954,1216.9471153846152,27.5,0.05068423720223006,0.09286148443303842,1.2410093868097039,0.08907079399287048,0.14217394782804377,0.008316464993032688,0.9916835350069673,3.8,0,1,7.768235909062928
8865050c49fffff,Klang,3.003834685481446,101.52600869530477,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.12329292401341836,0.007212019516306776,0.9927879804836932,4.35,0,1,0.0
8865050c61fffff,Klang,3.034721703136741,101.52883867731246,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.09468426391004091,0.005538555960697615,0.9944614440393024,6.02,0,0,0.0
88650538abfffff,Klang,3.0076244115040573,101.28294574635672,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.00013233376813495,7.740863687779889e-06,0.9999922591363122,15.12,0,0,0.0
8865053a5dfffff,Klang,2.9071342143067733,101.37297075321635,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.003329166286976217,0.0001947395799623501,0.9998052604200377,11.06,0,0,0.0
8865053ad9fffff,Klang,2.904740588468901,101.30514691746076,1216.9471153846152,13.0,0.05068423720223006,0.04389815627743634,1.2410093868097039,0.058688819067597466,6.228186859008577e-05,3.6431778658673636e-06,0.9999963568221342,16.2,0,0,5.161402978482201
886505212dfffff,Klang,3.019262859864749,101.23439638991997,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,4.196064434351162e-06,2.4544878657373566e-07,0.9999997545512134,19.96,0,0,0.0
8865050cd1fffff,Klang,3.010964674749308,101.43653060804444,2433.8942307692305,546.4,0.10136847440446012,1.0,1.2410093868097039,0.683404307536109,1.9956629488494952,0.11673630299745735,0.8832636970025427,1.71,3,11,53.086252973008364
8865050dd7fffff,Klang,3.070611833879792,101.46902709288207,1216.9471153846152,9.0,0.05068423720223006,0.03039103126899439,1.2410093868097039,0.05030758460545319,1.5952064239641017,0.09331159881417812,0.9066884011858218,0.71,3,6,4.011488078220849
8865050e27fffff,Klang,3.003121409637537,101.53495486501467,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.07552810908432107,0.004418016695642551,0.9955819833043574,5.22,0,0,0.0
8865053b3dfffff,Klang,2.9983692478547277,101.39932155440042,17037.259615384613,331.0,0.7095793208312208,1.0,1.2410093868097039,1.0608019923236518,0.45408975543500113,0.026561979972149746,0.9734380200278503,2.29,0,3,90.8147958433872
886505210dfffff,Klang,2.9964428611275373,101.22781514646766,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,2.2632275539470198e-06,1.3238749441235353e-07,0.9999998676125056,21.31,0,0,0.0
8865057707fffff,Klang,3.1500107935421413,101.44923565007768,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.010755902132119483,0.0006291664887750492,0.9993708335112249,8.09,0,0,0.0
8865053a23fffff,Klang,2.9541709886341265,101.36824551201767,0.0,2.0,0.0,0.006753562504220975,1.2410093868097039,0.00419061723107214,0.020856498286249636,0.001220000854760171,0.9987799991452398,7.3,0,0,0.3680966040994175
88650531b7fffff,Klang,2.9089997745102423,101.25143932221756,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,2.245404930294253e-06,1.3134496005246152e-07,0.99999986865504,20.99,0,0,0.0
8865053931fffff,Klang,3.055643398509796,101.36397116118218,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.04839639618746488,0.002830947165994091,0.9971690528340059,5.17,0,0,0.0
8865057717fffff,Klang,3.144071642431523,101.42614739133299,0.0,0.4,0.0,0.0013507125008441951,1.2410093868097039,0.0008381234462144281,0.014630430863194703,0.0008558070445782732,0.9991441929554217,7.04,0,0,0.07364616527108932
886505750bfffff,Klang,3.1911534832277186,101.42142715135178,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0010958369207205072,6.410098002108936e-05,0.9999358990199789,12.29,0,0,0.0
8865053a17fffff,Klang,2.9327838114535294,101.34375962194846,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0020399658093842544,0.00011932779879789864,0.9998806722012021,10.91,0,0,0.0
88650505a7fffff,Klang,2.956555771751172,101.43606646689263,0.0,1.0,0.0,0.0033767812521104876,1.2410093868097039,0.00209530861553607,0.8651852476082131,0.05060901054055668,0.9493909894594433,2.38,0,10,0.17494723536799037
8865050cadfffff,Klang,3.0558777341464527,101.45866473710338,1216.9471153846152,113.3,0.05068423720223006,0.38258931586411826,1.2410093868097039,0.2688482732058653,1.75146364302798,0.10245186474971442,0.8975481352502855,0.83,2,7,21.22164180454289
8865052a5dfffff,Klang,3.02520936804558,101.25748634100717,3650.8413461538457,5.0,0.15205271160669018,0.016883906260552438,1.2410093868097039,0.10482596427456602,2.2933544786525386e-05,1.3414976885495546e-06,0.9999986585023114,17.31,0,0,9.218967056267259
8865050e93fffff,Klang,2.9719981691334074,101.43747738066851,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.7316624870612645,0.1012935961433032,0.8987064038566968,1.78,1,10,0.0
886505395bfffff,Klang,3.0085852365456547,101.36869853418675,1216.9471153846152,66.0,0.05068423720223006,0.2228675626392922,1.2410093868097039,0.16974017569100916,0.05395431826268035,0.0031560578144543693,0.9968439421855456,5.86,0,0,14.880783593422906
8865053857fffff,Klang,2.9724608404794757,101.33385034905372,1216.9471153846152,41.0,0.05068423720223006,0.13844803133653,1.2410093868097039,0.11735746030260744,0.0033030217334949286,0.00019321025432212394,0.9998067897456778,9.86,0,0,10.31907487751519
8865050c6dfffff,Klang,3.034007863812544,101.53778559821424,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.06935053886136548,0.004056659729151412,0.9959433402708486,6.96,0,0,0.0
8865053937fffff,Klang,3.063725107099596,101.36019878967569,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.03510154908294328,0.002053265092579325,0.9979467349074207,5.66,0,0,0.0
8865053b1bfffff,Klang,2.968903396576277,101.3786036051905,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0658822635431908,0.00385378296649244,0.9961462170335076,5.41,0,0,0.0
8865053867fffff,Klang,3.001217907588484,101.36351884916756,0.0,0.7,0.0,0.002363746876477341,1.2410093868097039,0.001466716030875249,0.03736544326829922,0.0021856915815955443,0.9978143084184045,6.28,0,0,0.1287092458476679
8865057635fffff,Klang,3.114594272285909,101.40541963324925,1216.9471153846152,7.0,0.05068423720223006,0.023637468764773413,1.2410093868097039,0.04611696737438104,0.07448953296283904,0.004357265186038614,0.9956427348139614,4.44,0,1,4.038110967551467
8865050c69fffff,Klang,3.02664275437174,101.53260453844386,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.07676930433359191,0.004490620411005115,0.9955093795889949,6.44,0,0,0.0
886505393dfffff,Klang,3.0549303730816098,101.37292374244272,0.0,1.0,0.0,0.0033767812521104876,1.2410093868097039,0.00209530861553607,0.09146926237232696,0.005350494447674971,0.994649505552325,4.17,0,1,0.1832871631271695
8865050c8dfffff,Klang,3.033063979885641,101.45207185700482,7301.6826923076915,15.9,0.30410542321338035,0.05369082190855676,1.2410093868097039,0.2220142493807948,1.4279783298361073,0.08352959154833842,0.9164704084516616,1.53,1,11,17.89424073387097
88650574e1fffff,Klang,3.1578752383840945,101.35073835105337,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0005514316184482987,3.225599219080033e-05,0.9999677440078092,12.03,0,0,0.0
8865050e6bfffff,Klang,2.9708131413137715,101.55001457536063,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.07222501007451625,0.004224801921042726,0.9957751980789573,4.82,0,1,0.0
88650574ddfffff,Klang,3.128391620494971,101.33001153370151,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0007455954264305974,4.3613604022411844e-05,0.9999563863959776,11.97,0,0,0.0
8865050ca3fffff,Klang,3.0573049972788655,101.44076448670816,1216.9471153846152,63.8,0.05068423720223006,0.21543864388464912,1.2410093868097039,0.16513049673682983,1.1188883610111717,0.06544937400708291,0.934550625992917,1.48,1,7,13.572007770009174
8865053869fffff,Klang,2.9850599296884535,101.37106168736348,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.05592112091939459,0.003271105934680664,0.9967288940653193,5.51,0,0,0.0
8865050c0bfffff,Klang,3.0214180946836064,101.50058219277915,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.4370357803705045,0.025564407710968132,0.9744355922890319,3.36,0,4,0.0
8865057443fffff,Klang,3.130761977936903,101.39787633443788,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.02038515315428056,0.0011924295215479971,0.998807570478452,6.41,0,0,0.0
8865057407fffff,Klang,3.1550162025428397,101.38655965780768,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0028917431885962745,0.00016915251608465192,0.9998308474839154,9.38,0,0,0.0
8865050e61fffff,Klang,2.9781766848157454,101.55519485118973,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0821962529173033,0.004808069765158321,0.9951919302348416,4.41,0,1,0.0
8865053a35fffff,Klang,2.954882252726038,101.35929552896067,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.012025301487550369,0.0007034200033105502,0.9992965799966894,8.05,0,0,0.0
8865050e67fffff,Klang,2.986253453564572,101.55143037698376,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.06372143814728905,0.003727385486253601,0.9962726145137464,5.12,0,0,0.0
8865053859fffff,Klang,2.9563046316367627,101.34139468938348,2433.8942307692305,1.6,0.10136847440446012,0.0054028500033767805,1.2410093868097039,0.06625210791611483,0.003824327275828119,0.00022370402170861792,0.9997762959782914,9.7,0,0,5.825276119686096
8865053911fffff,Klang,3.032825649285441,101.3573828644338,1216.9471153846152,3.0,0.05068423720223006,0.010130343756331463,1.2410093868097039,0.037735732912236766,0.028073792806948702,0.0016421764934249714,0.998357823506575,6.4,0,0,3.313240752640762
88650539d7fffff,Klang,3.029018923679667,101.30743791829599,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0008480953157996826,4.960933498965434e-05,0.9999503906650103,11.81,0,0,0.0
886505763dfffff,Klang,3.1065109538968083,101.4091909369376,2433.8942307692305,12.0,0.10136847440446012,0.04052137502532585,1.2410093868097039,0.08804331751768994,0.14158904105189082,0.008282250871512006,0.991717749128488,3.46,0,1,7.678890315484909
886505765dfffff,Klang,3.0668133369279533,101.41909279871192,7301.6826923076915,84.3,0.30410542321338035,0.2846626595529141,1.2410093868097039,0.365333358683462,0.8482769285108199,0.04961995842508352,0.9503800415749165,1.6,2,4,30.53518928301936
8865050c51fffff,Klang,3.0059742117382187,101.49916839225682,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.551628186265569,0.032267490425153804,0.9677325095748462,2.38,0,3,0.0
8865050dd9fffff,Klang,3.0544502640050855,101.47656380278482,1216.9471153846152,259.9,0.05068423720223006,0.8776254474235157,1.2410093868097039,0.5760205162434531,1.7803751805125025,0.10414304511755224,0.8958569548824478,0.57,3,6,45.3827283186181
8865053a97fffff,Klang,2.937757875394748,101.28110253400584,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,3.8261195878328347e-05,2.238088629982601e-06,0.99999776191137,16.65,0,0,0.0
886505215dfffff,Klang,2.9736245736925113,101.22123468231041,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.1010563675504837e-06,6.440629156028214e-08,0.9999999355937085,22.17,0,0,0.0
8865053a09fffff,Klang,2.9225750815435734,101.37437877738495,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.007795632033623627,0.000456005491136872,0.9995439945088631,9.5,0,0,0.0
8865050cb5fffff,Klang,3.058018551070532,101.43181391829816,0.0,0.4,0.0,0.0013507125008441951,1.2410093868097039,0.0008381234462144281,0.9306458689430922,0.05443812954632651,0.9455618704536735,2.06,0,5,0.06969665267181165
8865057457fffff,Klang,3.13219094134903,101.37996827582502,1216.9471153846152,2.7,0.05068423720223006,0.009117309380698317,1.2410093868097039,0.03710714032757594,0.009157650146735643,0.0005356767398474479,0.9994643232601526,7.72,0,0,3.2616605616273704
8865050dd5fffff,Klang,3.0698977936963785,101.47797685373367,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.3085935782161637,0.07654618057384677,0.9234538194261532,1.24,3,5,0.0
8865050ec1fffff,Klang,2.9603604457220083,101.48598151155053,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.792674333232997,0.04636748464761578,0.9536325153523842,2.32,0,5,0.0
8865050e15fffff,Klang,2.9736640901705047,101.51423350079973,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.25766986153466614,0.0150723983961142,0.9849276016038858,2.92,0,1,0.0
886505398dfffff,Klang,3.0430442899819887,101.32675128248326,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0034518431966775263,0.00020191556572183908,0.9997980844342782,9.4,0,0,0.0
88650538a9fffff,Klang,3.0069127824600197,101.29189947005767,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0002502295287541732,1.4637176134576366e-05,0.9999853628238654,14.22,0,0,0.0
8865050e91fffff,Klang,2.9712860675789114,101.4464254352766,4867.788461538461,21.0,0.20273694880892024,0.07091240629432025,1.2410093868097039,0.16980070918877171,2.4196539805454402,0.14153765814252153,0.8584623418574785,0.8,3,10,12.819607486707849
8865053b5bfffff,Klang,2.9520368985081515,101.39509370919205,1216.9471153846152,23.0,0.05068423720223006,0.07766596879854122,1.2410093868097039,0.07964190522295818,0.09461042747365178,0.005534236898395264,0.9944657631016047,5.5,0,0,6.965390294916551
8865050ce9fffff,Klang,3.031637397960841,101.46997009004144,2433.8942307692305,12.8,0.10136847440446012,0.043222800027014244,1.2410093868097039,0.0897195644101188,1.874997806002364,0.10967799553889837,0.8903220044611017,0.26,2,10,7.0250309693432875
8865050e29fffff,Klang,2.9869665471725084,101.54248518244701,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.06344391571492385,0.0037111518117386474,0.9962888481882614,5.71,0,0,0.0
8865050c19fffff,Klang,3.0147658392522314,101.4864538367543,14603.365384615385,27.4,0.6082108464267607,0.09252380630782736,1.2410093868097039,0.43480914085323097,0.9131140420547009,0.05341260534299243,0.9465873946570076,2.09,0,6,36.19706535639922
88650576b1fffff,Klang,3.112222857013791,101.33755972818525,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0022304850458827884,0.0001304722214227506,0.9998695277785773,10.28,0,0,0.0
88650531e7fffff,Klang,2.8980844830141836,101.2910187541077,1216.9471153846152,16.0,0.05068423720223006,0.0540285000337678,1.2410093868097039,0.06497474491420567,1.992775367920637e-05,1.1656739395275359e-06,0.9999988343260605,17.9,0,0,5.714234467741874
8865050e33fffff,Klang,2.989818424151833,101.50670140836588,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.5059145440490543,0.029593470951083358,0.9704065290489167,1.78,1,1,0.0
8865053819fffff,Klang,2.973172178641804,101.32489882577212,1216.9471153846152,12.0,0.05068423720223006,0.04052137502532585,1.2410093868097039,0.056593510452061395,0.0017823506138892205,0.00010425859809173997,0.9998957414019083,10.8,0,0,4.976629756509259
8865050cd5fffff,Klang,3.0183310268786414,101.44171087842486,7301.6826923076915,162.6,0.30410542321338035,0.5490646315931653,1.2410093868097039,0.5293960232799364,1.6006342099113502,0.09362909714991093,0.906370902850089,2.27,0,9,42.19884935834163
88650576cbfffff,Klang,3.0710939255753438,101.36537943846942,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.04562918879870849,0.002669079371446471,0.9973309206285536,5.31,0,0,0.0
8865053a05fffff,Klang,2.938016902456293,101.37578692742672,1216.9471153846152,15.9,0.05068423720223006,0.05369082190855676,1.2410093868097039,0.06476521405265206,0.017231743762925678,0.0010079708410897306,0.9989920291589103,7.99,0,0,5.690072602899085
886505394dfffff,Klang,3.0211822608977155,101.40591119366907,0.0,0.6,0.0,0.0020260687512662925,1.2410093868097039,0.001257185169321642,0.4422320335143499,0.025868362535504574,0.9741316374644954,3.29,0,2,0.10770376299185665
886505766bfffff,Klang,3.088917327269058,101.43463638132155,3650.8413461538457,24.7,0.15205271160669018,0.08340649692712905,1.2410093868097039,0.1461035440006266,0.646746613037768,0.03783144274221328,0.9621685572577867,1.26,1,4,12.363057543897312
8865050c3dfffff,Klang,3.044942570874389,101.49822901543607,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.5496048399101598,0.03214913478130623,0.9678508652186938,2.51,0,5,0.0
8865057755fffff,Klang,3.1264737968914225,101.4515934543062,1216.9471153846152,21.6,0.05068423720223006,0.07293847504558654,1.2410093868097039,0.07670847316120767,0.049385822714986205,0.0028888236701287394,0.9971111763298712,5.78,0,0,6.726682077729036
8865057611fffff,Klang,3.0844045008513277,101.39364697254274,2433.8942307692305,11.7,0.10136847440446012,0.039508340649692705,1.2410093868097039,0.08741472493302914,0.19054639432938175,0.011146011222151133,0.9888539887778489,3.69,0,2,7.602050400401445
8865057447fffff,Klang,3.138131690725254,101.4030582640986,0.0,1.2,0.0,0.004052137502532585,1.2410093868097039,0.002514370338643284,0.014697205097557389,0.0008597130033773178,0.9991402869966227,6.9,0,0,0.22093763209743209
8865050e03fffff,Klang,2.9729514270483532,101.52317921847718,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.1437420591553175,0.008408191664182193,0.9915918083358178,3.85,0,1,0.0
88650539a1fffff,Klang,3.0665771295013102,101.32438421509741,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0026327628357924134,0.0001540034605025312,0.9998459965394975,9.64,0,0,0.0
8865050e45fffff,Klang,2.962736985614205,101.55377892509489,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.08466992175793314,0.0049527670225091225,0.9950472329774909,4.4,0,1,0.0
8865057625fffff,Klang,3.1205344327905915,101.42850697833947,2433.8942307692305,7.0,0.10136847440446012,0.023637468764773413,1.2410093868097039,0.07756677444000959,0.07915637926022026,0.004630252357408273,0.9953697476425917,4.42,0,1,6.790068390929137
8865052345fffff,Klang,2.931101000379723,101.26697238320915,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.2181432603324542e-05,7.125528928342308e-07,0.9999992874471072,18.39,0,0,0.0
8865057549fffff,Klang,3.173550265278376,101.4468774907474,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0031078034421281016,0.00018179096048556614,0.9998182090395145,10.55,0,0,0.0
88650539ddfffff,Klang,3.020226063971638,101.32016504776428,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0020174498034509045,0.00011801072504431546,0.9998819892749556,10.76,0,0,0.0
8865053995fffff,Klang,3.04518160624071,101.29988944143709,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0005019208598971642,2.9359860399010944e-05,0.999970640139601,12.33,0,0,0.0
88650576edfffff,Klang,3.1005700223527186,101.38610350551946,1216.9471153846152,43.0,0.05068423720223006,0.145201593840751,1.2410093868097039,0.12154807753367958,0.06484543868214332,0.003793133896866574,0.9962068661031335,5.02,0,0,10.649068102771137
8865052a51fffff,Klang,3.0259210614084746,101.24853109028369,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.1987496560962229e-05,7.012086041524239e-07,0.9999992987913958,18.28,0,0,0.0
8865052161fffff,Klang,3.003101067763604,101.24194902032214,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,6.644679792930812e-06,3.8868054050701906e-07,0.9999996113194595,19.59,0,0,0.0
8865053a0dfffff,Klang,2.9299404040132435,101.37955729005431,0.0,1.0,0.0,0.0033767812521104876,1.2410093868097039,0.00209530861553607,0.01468059412309795,0.0008587413444362636,0.9991412586555637,8.5,0,0,0.1841148724651469
88650538dbfffff,Klang,2.9619921484682568,101.26977974690882,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,2.96524251604972e-05,1.7345185920001175e-06,0.999998265481408,17.05,0,0,0.0
8865050c09fffff,Klang,3.020704688929967,101.50952963489719,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.26690140467558093,0.015612397506611891,0.9843876024933881,4.33,0,3,0.0
8865053a93fffff,Klang,2.9303907784277263,101.27592450397123,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,2.199410176387555e-05,1.286544969502422e-06,0.9999987134550306,17.51,0,0,0.0
8865052301fffff,Klang,2.9405991060924155,101.24529214812691,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,3.424859553675786e-06,2.0033715754061673e-07,0.9999997996628425,20.29,0,0,0.0
8865050e47fffff,Klang,2.9634496802446004,101.54483444367649,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.06249506513738715,0.0036556487977740435,0.996344351202226,5.38,0,0,0.0
8865053a31fffff,Klang,2.947516017479012,101.35411674592372,0.0,1.1,0.0,0.0037144593773215367,1.2410093868097039,0.002304839477089677,0.006719389416374536,0.0003930506798856052,0.9996069493201144,8.99,0,0,0.2026207554081921
8865050e37fffff,Klang,2.9971831265219455,101.51188174494943,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.32524397946753913,0.019025146384117602,0.9809748536158824,2.61,0,1,0.0
8865052a01fffff,Klang,3.04874275489018,101.25511393922858,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.9323424662739443e-05,1.1303237140713238e-06,0.9999988696762859,17.27,0,0,0.0
8865050ec5fffff,Klang,2.9677248148265942,101.49116126816935,1216.9471153846152,14.0,0.05068423720223006,0.047274937529546826,1.2410093868097039,0.060784127683133536,0.7681081272490236,0.04493048444329954,0.9550695155567005,2.05,0,5,5.105510236420536
8865057661fffff,Klang,3.096285485303576,101.43981786791893,0.0,1.0,0.0,0.0033767812521104876,1.2410093868097039,0.00209530861553607,0.38408651657148957,0.022467140556763795,0.9775328594432362,2.26,0,3,0.18013302542331122
886505768dfffff,Klang,3.094628301464344,101.36301521870662,0.0,2.0,0.0,0.006753562504220975,1.2410093868097039,0.00419061723107214,0.020843766677405548,0.0012192561193084628,0.9987807438806915,6.85,0,0,0.36809687856886114
88650538e3fffff,Klang,2.9988327234833427,101.29567367466753,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.000307588027533905,1.79923614863364e-05,0.9999820076385136,13.78,0,0,0.0
886505391dfffff,Klang,3.032113062036635,101.3663350254837,1216.9471153846152,23.0,0.05068423720223006,0.07766596879854122,1.2410093868097039,0.07964190522295818,0.05053228379384011,0.0029558859102495156,0.9970441140897505,5.54,0,0,6.983449459561603
8865050f11fffff,Klang,3.017850559893881,101.54531641396133,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0482795967097236,0.0028241149806135834,0.9971758850193864,6.98,0,0,0.0
8865050cd9fffff,Klang,3.0028857988829114,101.44029958641944,1216.9471153846152,38.9,0.05068423720223006,0.13135679070709796,1.2410093868097039,0.11295731220998168,3.365499455534132,0.19686488863538013,0.8031351113646199,0.75,5,12,7.978420872831929
88650574adfffff,Klang,3.1740473736708963,101.34319006944772,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0001573833831981919,9.206140905898352e-06,0.9999907938590941,13.91,0,0,0.0
8865053889fffff,Klang,2.9840962285958748,101.28531565798292,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.00012557638803403185,7.345590742824662e-06,0.9999926544092572,14.97,0,0,0.0
8865057641fffff,Klang,3.0734674733826375,101.43322508674535,1216.9471153846152,96.1,0.05068423720223006,0.3245086783278179,1.2410093868097039,0.23280896501864493,0.9311058873128939,0.05446503832059248,0.9455349616794075,1.09,1,5,19.359372283217624
88650538b3fffff,Klang,3.0097589901544497,101.25608285033046,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,1.9335842403195625e-05,1.1310500897918693e-06,0.9999988689499102,17.88,0,0,0.0
88650576c9fffff,Klang,3.0703806251722217,101.37433239711642,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.08574594727598561,0.005015709134543013,0.994984290865457,4.35,0,1,0.0
8865053b0bfffff,Klang,2.9748460767604197,101.40168221619952,1216.9471153846152,46.2,0.05068423720223006,0.15600729384750456,1.2410093868097039,0.12825306510339501,0.3469269983347254,0.020293494559764536,0.9797065054402354,3.0,0,1,11.050393019703485
8865053ae9fffff,Klang,2.9334945402862074,101.33480947756446,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.0011921944390493435,6.973741299801205e-05,0.999930262587002,11.65,0,0,0.0
8865050f1bfffff,Klang,3.0104859442410814,101.54013556731695,0.0,0.0,0.0,0.0,1.2410093868097039,0.0,0.05690761576284854,0.003328810949957547,0.9966711890500425,6.08,0,0,0.0
