scenario,cum_pop_share,cum_access_share
equity_siting,0.405127833856526,0.10796505934328347
equity_siting,0.4056983967563476,0.10827501843015723
equity_siting,0.40595608446226933,0.10841528244343457
equity_siting,0.40599465813345526,0.1084362888008894
equity_siting,0.4077018391851866,0.10936663201919597
equity_siting,0.4081386001640419,0.1096048073251597
equity_siting,0.40839218367507374,0.10974309700827067
equity_siting,0.40852509676184023,0.109815606599856
equity_siting,0.40872446639199,0.10992445665607031
equity_siting,0.40901564037789356,0.11008363052304126
equity_siting,0.4090790362556515,0.11011833259478734
equity_siting,0.40923629136271544,0.1102044203379842
equity_siting,0.40993622700514715,0.11058812372264319
equity_siting,0.41037999814945286,0.11083192151293784
equity_siting,0.41101395692703246,0.11118040893339473
equity_siting,0.41141392015127914,0.11140104189853929
equity_siting,0.41160410778455303,0.11150617561614237
equity_siting,0.4140765470171134,0.11287422487690757
equity_siting,0.4149404820810957,0.11335236129547663
equity_siting,0.41526259171349783,0.11353076619734745
equity_siting,0.41746416321239327,0.1147513251600292
equity_siting,0.41812872864622586,0.11511981585812267
equity_siting,0.41831891627949974,0.11522552205590743
equity_siting,0.41850910391277363,0.11533132956406185
equity_siting,0.4188260833015634,0.11550816184566269
equity_siting,0.41948183571172415,0.11587410722571966
equity_siting,0.4207380632780925,0.11657588266958463
equity_siting,0.42089911809429353,0.11666589674602539
equity_siting,0.42105637320135747,0.1167538409828404
equity_siting,0.4236061387559302,0.11818233501998736
equity_siting,0.4265939857901454,0.11986273307340635
equity_siting,0.4272704160181899,0.1202459627907819
equity_siting,0.42853833357334903,0.12096557842833176
equity_siting,0.4286839205663008,0.12104828067061865
equity_siting,0.43001523399921787,0.12180579193833048
equity_siting,0.4301724891062818,0.1218953577798824
equity_siting,0.43106003139489324,0.12240107467929957
equity_siting,0.431377010783683,0.12258179869792914
equity_siting,0.4316939901724728,0.12276283522897886
equity_siting,0.43182078192798873,0.12283541748596248
equity_siting,0.4319536950147552,0.1229117490538182
equity_siting,0.434719847880839,0.1245045652433435
equity_siting,0.4348527609676055,0.12458143601358332
equity_siting,0.434985674054372,0.1246584837011139
equity_siting,0.4354224350332273,0.12491352277348915
equity_siting,0.43546100870441323,0.12493605922387681
equity_siting,0.4367923221373303,0.12571390398231427
equity_siting,0.43781143108799275,0.12630939713745548
equity_siting,0.43787788763137603,0.12634823384028102
equity_siting,0.43876542991998746,0.1268704881896498
equity_siting,0.4392808053318309,0.12717428171009354
equity_siting,0.4401827123025569,0.1277067457964985
equity_siting,0.4404826847207419,0.12788387065252332
equity_siting,0.4412434352538374,0.12833383249226205
equity_siting,0.44140449007003846,0.12842909565696725
equity_siting,0.4439205717830618,0.12992774114927216
equity_siting,0.44452051661943187,0.13028608942431028
equity_siting,0.4445849385459123,0.1303246118135515
equity_siting,0.4446513950892956,0.13036437979729132
equity_siting,0.44718723019961387,0.13188435805071053
equity_siting,0.44875978127025345,0.132834160059826
equity_siting,0.44920355241455917,0.13310233715544767
equity_siting,0.44940292204470894,0.13322305723633412
equity_siting,0.4495297138002249,0.13330022826751403
equity_siting,0.4506893084768726,0.13400601797834777
equity_siting,0.4508794961101465,0.13412200268940924
equity_siting,0.45125987137669427,0.13435478691725683
equity_siting,0.45152988707499575,0.1345201548370425
equity_siting,0.4516566788305117,0.13459786945986124
equity_siting,0.45178552268347255,0.1346769383519193
equity_siting,0.45191843577023905,0.13475868469901722
equity_siting,0.4521720192812709,0.1349146487243814
equity_siting,0.45329940299467836,0.13560930600516202
equity_siting,0.4533627988724363,0.13564838461174142
equity_siting,0.4534292554158196,0.13568971293981363
equity_siting,0.45502910831280635,0.13668590458502827
equity_siting,0.4551746953057581,0.1367768453484933
equity_siting,0.4561890293498854,0.1374114317768193
equity_siting,0.45688638400522297,0.13784790183881906
equity_siting,0.45752034278280257,0.1382460346255219
equity_siting,0.45765325586956906,0.13833011583935884
equity_siting,0.45768546683280925,0.1383505556101148
equity_siting,0.45818542086311764,0.138667927881436
equity_siting,0.4584108976057991,0.1388110942752207
equity_siting,0.45847429348355706,0.1388514574753333
equity_siting,0.45859001449711484,0.13892552642058076
equity_siting,0.46695441364184676,0.1442850161845742
equity_siting,0.4670188355683272,0.1443263262429407
equity_siting,0.46734094520072933,0.14453322038817676
equity_siting,0.4675311328340032,0.14465547328295889
equity_siting,0.4678223068199068,0.14484293942074147
equity_siting,0.4698666232117382,0.14615941329257495
equity_siting,0.4712516946310674,0.14705183310576836
equity_siting,0.47132884197343927,0.14710155929930493
equity_siting,0.4714556337289552,0.14718368435465956
equity_siting,0.4715885468157217,0.14726990001569065
equity_siting,0.4719055262045115,0.14747556334934062
equity_siting,0.4723422871833668,0.1477597525927599
equity_siting,0.47303964183870434,0.1482158171922503
equity_siting,0.47335415205283227,0.14842210689392413
equity_siting,0.4761847439799835,0.15028716051073404
equity_siting,0.4767553068798051,0.15066321355163992
equity_siting,0.47704648086570867,0.15085514038394587
equity_siting,0.4772037359727726,0.15095902554341983
equity_siting,0.47820364403338933,0.15162087398283255
equity_siting,0.4783938316666632,0.15174729518623237
equity_siting,0.47871594129906536,0.1519619596525786
equity_siting,0.4789473833261809,0.15211682381374583
equity_siting,0.4793277585927287,0.15237190173002496
equity_siting,0.4802153008813401,0.15296708440822462
equity_siting,0.48122963492546744,0.15364789524302339
equity_siting,0.48201591046078723,0.15417662764071674
equity_siting,0.48214882354755373,0.1542660060003425
equity_siting,0.48240240705858556,0.15443730786413415
equity_siting,0.4825596621656495,0.15454375956009547
equity_siting,0.4830106156510125,0.15485041945956984
equity_siting,0.48363963607926835,0.15527885057843382
equity_siting,0.4837664278347843,0.1553652458789214
equity_siting,0.48423819315597616,0.15568694866329913
equity_siting,0.4851257354445876,0.15629319832816932
equity_siting,0.485434324814075,0.1565044423936537
equity_siting,0.48575643444647715,0.1567252320000212
equity_siting,0.48594970022591844,0.1568579271737984
equity_siting,0.48620328373695026,0.15703210991923622
equity_siting,0.4862677056634307,0.1570763634484658
equity_siting,0.48713740167091646,0.1576764645552347
equity_siting,0.4871759753421024,0.15770312147732068
equity_siting,0.4886340805305354,0.1587110058879588
equity_siting,0.4887498015440932,0.15879109131009425
equity_siting,0.488865522557651,0.15887122702749026
equity_siting,0.4890227776647149,0.15898044198756323
equity_siting,0.49048088285314795,0.1599935885177828
equity_siting,0.4915586127750332,0.16074411737184865
equity_siting,0.49163576011740506,0.16079843743396
equity_siting,0.49202229167628764,0.1610715071081866
equity_siting,0.4922477684189691,0.16123098323131563
equity_siting,0.49232491576134096,0.16128560070801048
equity_siting,0.49239137230472424,0.16133280315709886
equity_siting,0.49264495581575607,0.1615135350459932
equity_siting,0.4927737996687169,0.16160547041782844
equity_siting,0.49409362662030837,0.16254783198361092
equity_siting,0.4942224704732692,0.16263985028480618
equity_siting,0.49663151382807164,0.16436991053843128
equity_siting,0.49676442691483813,0.16446543703580713
equity_siting,0.49722962271852095,0.16480044398140825
equity_siting,0.49748731042444266,0.16498647093268384
equity_siting,0.4982603735422078,0.16554925329004788
equity_siting,0.5008006463639691,0.1673995881172893
equity_siting,0.5008972792536898,0.1674701165108369
equity_siting,0.5009606751314477,0.167516445125123
equity_siting,0.5013472066903303,0.16779966319217518
equity_siting,0.5021958274564207,0.16842269182707859
equity_siting,0.5028722576844652,0.1689193182496116
equity_siting,0.5043721197753903,0.17002539425615415
equity_siting,0.5046890991641801,0.17026005744513123
equity_siting,0.5047524950419381,0.1703070174573865
equity_siting,0.5066529418731107,0.17171736483925293
equity_siting,0.506685152836351,0.17174128275905431
equity_siting,0.5070021322251408,0.1719772445084465
equity_siting,0.5070407058963268,0.17200597615585914
equity_siting,0.5072400755264765,0.17215469144906537
equity_siting,0.5083178054483618,0.17295997209290803
equity_siting,0.5085754931542835,0.17315265738248042
equity_siting,0.509090868566127,0.1735400065894627
equity_siting,0.5097672987941715,0.1740494444286595
equity_siting,0.5108450287160567,0.17486234004396323
equity_siting,0.511940201466224,0.1756891782739892
equity_siting,0.5121330698221537,0.1758349906794363
equity_siting,0.5121964656999116,0.17588292704711805
equity_siting,0.5123897314793529,0.1760292219689989
equity_siting,0.5137844407900279,0.17708950411063065
equity_siting,0.5139112325455438,0.17718655862082758
equity_siting,0.5139498062167298,0.17721613114571036
equity_siting,0.5142719158491319,0.1774634550316208
equity_siting,0.5145805052186193,0.17770066761414322
equity_siting,0.5146190788898053,0.17773034592445053
equity_siting,0.518033440993268,0.1803780359427365
equity_siting,0.5185406080153316,0.1807721635523523
equity_siting,0.5186735211020982,0.18087551454021872
equity_siting,0.5193499513301427,0.18140245734624538
equity_siting,0.5200473059854802,0.1819458174928182
equity_siting,0.5207559471767649,0.18249889941246383
equity_siting,0.5291203463214968,0.18902843109157225
equity_siting,0.5343097648546075,0.19308348574747017
equity_siting,0.5347929293032107,0.19346317109677424
equity_siting,0.5352646946244025,0.19383397931938254
equity_siting,0.5359733358156872,0.19439146059502607
equity_siting,0.53774842039291,0.19579102316985006
equity_siting,0.5400940678699545,0.19764374014600997
equity_siting,0.5403517555758762,0.19784734532008688
equity_siting,0.5409637638774403,0.19833326352464725
equity_siting,0.5417879102882938,0.19898878152441518
equity_siting,0.5463483083931485,0.2026306725149088
equity_siting,0.5474490941425962,0.20351127345725248
equity_siting,0.5480830529201758,0.20402192410910272
equity_siting,0.5481987739337336,0.2041151835888387
equity_siting,0.5484886726028956,0.20434942028299619
equity_siting,0.5494872124633422,0.20515703271304953
equity_siting,0.5495506083411001,0.2052084161640052
equity_siting,0.55033688387642,0.20584925021624847
equity_siting,0.5503690948396602,0.20587558311222795
equity_siting,0.551469880589108,0.20677662990395154
equity_siting,0.5518886231112308,0.20711991438261995
equity_siting,0.5522751546701133,0.2074380596198615
equity_siting,0.5528549520084372,0.20791561780435297
equity_siting,0.5553710337214605,0.20999436473776156
equity_siting,0.5556287214273822,0.2102077451875359
equity_siting,0.55600909669393,0.21052344479654084
equity_siting,0.5585588622485026,0.21265429384728254
equity_siting,0.5587517306044323,0.212816246904356
equity_siting,0.5588151264821902,0.2128695178555586
equity_siting,0.5593222935042539,0.2132962887122798
equity_siting,0.5602098357928653,0.21404338036587586
equity_siting,0.5610097622413587,0.2147172986506423
equity_siting,0.563525843954382,0.21684386884089946
equity_siting,0.5635923004977652,0.21690026766890744
equity_siting,0.5643975745787706,0.217584802194831
equity_siting,0.5659701256494102,0.2189266072716394
equity_siting,0.5661311804656113,0.21906440545053982
equity_siting,0.5661945763433692,0.2191187779523255
equity_siting,0.5666383474876749,0.21950118428498575
equity_siting,0.5668316132671162,0.21966809575536994
equity_siting,0.5677191555557276,0.220437044289439
equity_siting,0.5684600077102525,0.22107997032919796
equity_siting,0.5684985813814385,0.22111351204421834
equity_siting,0.5686253731369544,0.22122389237930426
equity_siting,0.5709076247362409,0.2232122429194923
equity_siting,0.5712619453318832,0.22352125031124886
equity_siting,0.571727141135566,0.22392740890945664
equity_siting,0.5718559849885269,0.2240399377729669
equity_siting,0.5725002042533311,0.2246040125294928
equity_siting,0.5730707671531527,0.22510671246642402
equity_siting,0.5743288080096645,0.22621919227306267
equity_siting,0.5744445290232223,0.22632168228180433
equity_siting,0.5750735494514781,0.2268801110572382
equity_siting,0.5752278441362219,0.22701718082983113
equity_siting,0.5759251987915593,0.2276379899191387
equity_siting,0.5842895979362913,0.23508781680563087
equity_siting,0.5857477031247244,0.23638765048484248
equity_siting,0.5899935910154512,0.24017519299371953
equity_siting,0.5905089664272947,0.24063747226835913
equity_siting,0.5905475400984806,0.24067280378225384
equity_siting,0.5907469097286304,0.240855803547071
equity_siting,0.5907791206918707,0.2408854025550665
equity_siting,0.5947104983684697,0.24450437930198618
equity_siting,0.595147259347325,0.2449080326507947
equity_siting,0.5954008428583569,0.2451425290374851
equity_siting,0.5964315936820438,0.2460971712871501
equity_siting,0.5971289483373813,0.24674393217465387
equity_siting,0.5971675220085673,0.2467798648057263
equity_siting,0.5973247771156313,0.2469270555227144
equity_siting,0.5974576902023978,0.24705154153086648
equity_siting,0.5976891322295134,0.2472684576994039
equity_siting,0.5984299843840383,0.24796533320250375
equity_siting,0.5986201720173121,0.24814428410533396
equity_siting,0.5989100706864741,0.2484177150909687
equity_siting,0.5991415127135896,0.24863686386605688
equity_siting,0.6004621622064384,0.24989022910003925
equity_siting,0.6005889539619543,0.2500109024339662
equity_siting,0.6028078096834828,0.2521265007926138
equity_siting,0.6029621043682265,0.25227386303187777
equity_siting,0.6043793867507959,0.25362959685511405
equity_siting,0.6057644581701251,0.25495660945625825
equity_siting,0.60650531032465,0.25566970817405094
equity_siting,0.6074394282586163,0.25657069270906
equity_siting,0.6078903817439792,0.2570059002092311
equity_siting,0.6079289554151652,0.25704313331822964
equity_siting,0.6080446764287231,0.2571553319944968
equity_siting,0.6088821614729686,0.25797186230800556
equity_siting,0.6131280493636955,0.26212718669181434
equity_siting,0.6132568932166563,0.2622542024577209
equity_siting,0.6138689015182204,0.2628607701708612
equity_siting,0.6149318633051475,0.2639164167053952
equity_siting,0.6160504997695394,0.2650274639604083
equity_siting,0.6170014379359088,0.2659723133688946
equity_siting,0.6171171589494666,0.2660875183193599
equity_siting,0.6181156988099132,0.2670820938080383
equity_siting,0.6182486118966798,0.2672147783620605
equity_siting,0.6218654793591508,0.27086514703886894
equity_siting,0.6221190628701827,0.2711224885089485
equity_siting,0.6235343588337583,0.27255925796590746
equity_siting,0.6240497342456017,0.27308334362450654
equity_siting,0.6242107890618028,0.27324759358417167
equity_siting,0.6245252992759307,0.2735694125512882
equity_siting,0.6254688299183144,0.27453520888558747
equity_siting,0.6258931403013597,0.27496993105126044
equity_siting,0.6265051486029237,0.2755987455793472
equity_siting,0.6270527349780074,0.2761618749555314
equity_siting,0.6280190638752138,0.2771702587847699
equity_siting,0.6293075024048224,0.2785162222988415
equity_siting,0.6296220126189502,0.2788457851605606
equity_siting,0.6297488043744661,0.2789787000468384
equity_siting,0.6303608126760302,0.27962732814356833
equity_siting,0.6306829223084323,0.2799693099566171
equity_siting,0.6311458063626634,0.28046180368865
equity_siting,0.6319320818979832,0.28130234140684984
equity_siting,0.6326407230892679,0.28206247387322736
equity_siting,0.6332527313908319,0.28271903759102823
equity_siting,0.6336070519864743,0.28309915699441424
equity_siting,0.6353821365636971,0.28500498686085696
equity_siting,0.636011156991953,0.2856804787980681
equity_siting,0.6361722118081541,0.2858543319857181
equity_siting,0.637947296385377,0.28777628996221233
equity_siting,0.6382049840912987,0.2880555494527863
equity_siting,0.6383317758468146,0.28819307087031015
equity_siting,0.6454082556646927,0.295904484874903
equity_siting,0.6455693104808938,0.2960804632350549
equity_siting,0.6483716642827925,0.29914494701101757
equity_siting,0.6502076891874847,0.30116374872480944
equity_siting,0.650239900150725,0.3011992280869791
equity_siting,0.6505620097831271,0.30155508672816195
equity_siting,0.6538643670314702,0.3052037864360808
equity_siting,0.65418134642026,0.3055541704683249
equity_siting,0.6543424012364611,0.30573234345831324
equity_siting,0.656117485813684,0.3076964257443508
equity_siting,0.6567514445912636,0.30839847127835984
equity_siting,0.659291717413025,0.31122376349600267
equity_siting,0.6602580463102313,0.31229957808241127
equity_siting,0.6616733422738069,0.31388200717389336
equity_siting,0.6617119159449929,0.3139252235083237
equity_siting,0.6619696036509146,0.31421423772181334
equity_siting,0.6621238983356583,0.31438735376484156
equity_siting,0.662278193020402,0.31456070869177405
equity_siting,0.6624070368733629,0.3147056091744152
equity_siting,0.6626325136160444,0.3149603694767619
equity_siting,0.6650483358590604,0.31770189271701654
equity_siting,0.6655637112709039,0.31828766265146674
equity_siting,0.6681083773668808,0.32118075233313165
equity_siting,0.6684626979625231,0.32158449432695674
equity_siting,0.668934463283715,0.3221235865426496
equity_siting,0.6694062286049068,0.32266576429975813
equity_siting,0.6716078001038023,0.32519691113647015
equity_siting,0.6716463737749883,0.3252412897634309
equity_siting,0.6716849474461742,0.3252856750691492
equity_siting,0.6742252202679356,0.3282127721569054
equity_siting,0.674579540863578,0.32862277648800553
equity_siting,0.6786681736472409,0.3333559149562482
equity_siting,0.6802407247178804,0.3351771778740599
equity_siting,0.6802792983890664,0.3352220042511004
equity_siting,0.6807624628376696,0.3357879257021953
equity_siting,0.6810769730517975,0.33615744430327765
equity_siting,0.6823350139083092,0.33763981794257947
equity_siting,0.6837503098718848,0.3393107914822293
equity_siting,0.6853228609425244,0.3411704294929389
equity_siting,0.6859400396814992,0.3419009595255453
equity_siting,0.6860943343662429,0.34208401490640644
equity_siting,0.6875096303298185,0.34376430415142945
equity_siting,0.6886048030799857,0.34507232222639667
equity_siting,0.6887620581870497,0.3452605854704592
equity_siting,0.6888777792006076,0.3453994657085432
equity_siting,0.6890706475565372,0.3456314554948165
equity_siting,0.689224942241281,0.34581758026937803
equity_siting,0.6900112177766008,0.34676926870613356
equity_siting,0.6905588041516845,0.3474387565366521
equity_siting,0.6926586110789796,0.3500131753432935
equity_siting,0.6934316741967448,0.35096542296684236
equity_siting,0.6938826276821077,0.35152769414611984
equity_siting,0.6976567502516428,0.35624009807515405
equity_siting,0.6986875010753296,0.3575310726622851
equity_siting,0.6993165215035855,0.3583198625438346
equity_siting,0.7013608378954169,0.36088697993127206
equity_siting,0.701972846196981,0.3616557140473256
equity_siting,0.7040665588075949,0.3643000777279431
equity_siting,0.7049040438518405,0.3653658875507453
equity_siting,0.705741528896086,0.36643963828777426
equity_siting,0.7058958235808297,0.36663750135783085
equity_siting,0.7069966093302774,0.3680561230286953
equity_siting,0.7080965081969558,0.369476016096455
equity_siting,0.7088051493882405,0.3703939175953135
equity_siting,0.709191680947123,0.3708953445895596
equity_siting,0.7098207013753789,0.3717165660028931
equity_siting,0.7124940381954662,0.3752081042826816
equity_siting,0.7176834567285768,0.381993795177985
equity_siting,0.7200422833345362,0.38509865485104927
equity_siting,0.7209441903052622,0.38628671098598616
equity_siting,0.7219749411289491,0.3876457850143923
equity_siting,0.7222648397981111,0.388029201338548
equity_siting,0.7228768480996751,0.3888407940519467
equity_siting,0.7305823483458092,0.3991468772561419
equity_siting,0.7330984300588325,0.4025128750773424
equity_siting,0.733484961617715,0.403030362909893
equity_siting,0.7361582984378023,0.40661045535450735
equity_siting,0.7375735944013779,0.4085089434029166
equity_siting,0.7401138672231393,0.4119315631239143
equity_siting,0.7431739087309597,0.4160591018207651
equity_siting,0.7463190108722388,0.42030970963433745
equity_siting,0.7466335210863667,0.4207394605741153
equity_siting,0.7473743732408916,0.42175201720297373
equity_siting,0.7484751589903393,0.42326362065617046
equity_siting,0.7490871672919034,0.42410664311295504
equity_siting,0.7497313865567077,0.42499916239524366
equity_siting,0.7522716593784691,0.42852588421592375
equity_siting,0.7554167615197482,0.43289824230680046
equity_siting,0.7560287698213123,0.4337542077987503
equity_siting,0.7566407781228763,0.4346120986437101
equity_siting,0.7591568598358996,0.4381629485294842
equity_siting,0.7596286251570915,0.43883535624154246
equity_siting,0.7606915869440186,0.44036720193151085
equity_siting,0.7614002281353033,0.4413992045434826
equity_siting,0.7618189706574261,0.44201525280702103
equity_siting,0.7630770115139378,0.44386980268802834
equity_siting,0.7633024882566193,0.44420289832175996
equity_siting,0.7635923869257812,0.4446347989640332
equity_siting,0.7719567860705132,0.4571686329983462
equity_siting,0.7730519588206805,0.45881968593363837
equity_siting,0.7740028969870498,0.4602545914327391
equity_siting,0.7741601520941138,0.46049216956480693
equity_siting,0.7749464276294337,0.46169052024642326
equity_siting,0.7752609378435615,0.4621702180290278
equity_siting,0.7769907440212651,0.46481509972389035
equity_siting,0.7795310168430265,0.46872697633975086
equity_siting,0.7825188638772417,0.47337708575889326
equity_siting,0.7832919269950068,0.4745911710339937
equity_siting,0.7837636923161987,0.4753375772095184
equity_siting,0.7843927127444545,0.4763336543754547
equity_siting,0.7850047210460186,0.47730524333260543
equity_siting,0.7906659049003211,0.48631076729011063
equity_siting,0.7907303268268014,0.48641337341532837
equity_siting,0.7932800923813741,0.49050258901814126
equity_siting,0.7933445143078545,0.49060608003840045
equity_siting,0.7945041089845022,0.4924772104505347
equity_siting,0.7949872734331054,0.4932620643786811
equity_siting,0.7973461000390648,0.49709569579022533
equity_siting,0.8003739305836449,0.5020465554600443
equity_siting,0.8006884407977728,0.5025633808935074
equity_siting,0.8013648710258173,0.5036857966446809
equity_siting,0.8021256215589129,0.5049515315362896
equity_siting,0.8034140600885215,0.50709815825074
equity_siting,0.804090490316566,0.5082266584102025
equity_siting,0.8052178740299735,0.5101092695564217
equity_siting,0.8056366165520963,0.5108111068683747
equity_siting,0.8063774687066212,0.5120657537518688
equity_siting,0.807006489134877,0.5131480028215583
equity_siting,0.8076829193629216,0.514335825867404
equity_siting,0.808198294774765,0.5152428760295684
equity_siting,0.8086814592233682,0.5160950514870677
equity_siting,0.811354969172306,0.5208903594857479
equity_siting,0.8114838130252668,0.5211217712004994
equity_siting,0.8125845987747146,0.5231053807863422
equity_siting,0.81478617027361,0.5271006601106492
equity_siting,0.815398178575174,0.5282143958387022
equity_siting,0.8235754441425,0.5431461209534175
equity_siting,0.8237326992495639,0.5434375030165026
equity_siting,0.8245189747848838,0.5449018469811884
equity_siting,0.8246156076746044,0.5450818142917047
equity_siting,0.8246800296010848,0.5452021228363876
equity_siting,0.8269025860646596,0.5494056078265511
equity_siting,0.82696700799114,0.5495281052125922
equity_siting,0.8277532835264598,0.5510305659261696
equity_siting,0.8294830897041634,0.5543524808694387
equity_siting,0.8412214089281621,0.5768979622473477
equity_siting,0.8425098474577707,0.579396545318481
equity_siting,0.8448686740637301,0.5839894269997677
equity_siting,0.845340439384922,0.5849099818277654
equity_siting,0.8570787586089207,0.6078865193763054
equity_siting,0.8571431805354011,0.6080129117561579
equity_siting,0.8596834533571625,0.6130259428548657
equity_siting,0.869378953292467,0.6322625514257025
equity_siting,0.8698507186136588,0.6332023278136373
equity_siting,0.8702694611357816,0.6340418465784773
equity_siting,0.8709781023270663,0.6354644324951035
equity_siting,0.8723631737463955,0.638252429367088
equity_siting,0.8732650807171215,0.6400891718310445
equity_siting,0.8746803766806971,0.6429762993346056
equity_siting,0.8792407747855518,0.652284128493068
equity_siting,0.8909790940095506,0.6762457731738758
equity_siting,0.8925574312083211,0.6794780981162072
equity_siting,0.8947590027072165,0.684039537781733
equity_siting,0.8975895946343678,0.6899181357842166
equity_siting,0.8994256195390601,0.6937415060524083
equity_siting,0.8994900414655405,0.6938756722984688
equity_siting,0.9021635514144782,0.6994552710449918
equity_siting,0.9048368882345655,0.7050373989256483
equity_siting,0.9048690991978058,0.7051048620976648
equity_siting,0.9054488965361296,0.7063220047619502
equity_siting,0.905964271947973,0.7074075230598663
equity_siting,0.9081831276695015,0.7120887331275615
equity_siting,0.909310511382909,0.7144750868567711
equity_siting,0.9093427223461492,0.7145438765488741
equity_siting,0.9101157854639144,0.7162046462136635
equity_siting,0.9170350101747285,0.731128466812954
equity_siting,0.9171960649909296,0.7314763425685732
equity_siting,0.9175825965498122,0.7323170112396129
equity_siting,0.9182590267778568,0.733803660780529
equity_siting,0.9236057004180314,0.7455685849384587
equity_siting,0.9237989661974726,0.7459948422594832
equity_siting,0.9263150479104959,0.7515570800443421
equity_siting,0.9263794698369763,0.7517001904706012
equity_siting,0.9323551639054067,0.7650113543771446
equity_siting,0.9324840077583676,0.7653005075660838
equity_siting,0.9325806406480882,0.7655177020584666
equity_siting,0.9326450625745686,0.7656625327006896
equity_siting,0.9339031034310803,0.768498601358408
equity_siting,0.9368020901226995,0.7750491756541493
equity_siting,0.9370597778286213,0.7756348278526414
equity_siting,0.9384448492479505,0.7788235691271661
equity_siting,0.9384770602111907,0.7788978583474229
equity_siting,0.9399265535570004,0.7823326063821614
equity_siting,0.940313085115883,0.7832511583061051
equity_siting,0.9404097180056036,0.7834819844040946
equity_siting,0.940474139932084,0.7836365659887128
equity_siting,0.9405063508953242,0.7837146786537103
equity_siting,0.9406029837850448,0.7839491367982635
equity_siting,0.9412794140130893,0.7856189872266082
equity_siting,0.9413116249763296,0.7856985248486887
equity_siting,0.9424067977264968,0.7884061899183943
equity_siting,0.9425034306162174,0.7886462357399778
equity_siting,0.9434697595134238,0.7910855208665811
equity_siting,0.9444682993738704,0.7936111039958599
equity_siting,0.9445649322635911,0.793856208953464
equity_siting,0.9446615651533117,0.7941021984343548
equity_siting,0.9461754804256017,0.7979853897449659
equity_siting,0.9472384422125288,0.800713223473986
equity_siting,0.9473994970287299,0.8011279229593055
equity_siting,0.9474961299184506,0.801381736338419
equity_siting,0.9475605518449309,0.8015510316068477
equity_siting,0.9476571847346515,0.8018085925495966
equity_siting,0.9482369820729754,0.8033676553894269
equity_siting,0.9494609986761035,0.8067338609512993
equity_siting,0.9496220534923046,0.8071769462636951
equity_siting,0.9518446099558794,0.8132967049500164
equity_siting,0.9537128458238118,0.818445471775989
equity_siting,0.9540993773826943,0.8195181444488128
equity_siting,0.9544214870150964,0.8204131260772435
equity_siting,0.9550012843534202,0.8220377094911293
equity_siting,0.9551623391696213,0.8224967084575918
equity_siting,0.9554200268755431,0.8232332213571324
equity_siting,0.9561930899933082,0.8254733519192833
equity_siting,0.9566440434786712,0.8268028113590681
equity_siting,0.9574493175596765,0.8291938731259851
equity_siting,0.9575459504493972,0.8294827673932381
equity_siting,0.9582868026039221,0.8317108180274426
equity_siting,0.9600584055821338,0.837062644691361
equity_siting,0.9610247344793402,0.8399837569265665
equity_siting,0.9615723208544239,0.8416496021513764
equity_siting,0.9655342693329703,0.8537159380103951
equity_siting,0.966403965340456,0.8563881265482826
equity_siting,0.9665005982301766,0.8566855186709232
equity_siting,0.9673380832744222,0.8592764856303333
equity_siting,0.968658732767271,0.8633787738135392
equity_siting,0.9697216945541981,0.8667482141118439
equity_siting,0.9733293224371021,0.87827400633773
equity_siting,0.974360073260789,0.8815693172419187
equity_siting,0.9743922842240292,0.8816766506431064
equity_siting,0.9756485117903976,0.8858890301558289
equity_siting,0.975712933716878,0.8861067111744921
equity_siting,0.9768725283935257,0.8900467139756195
equity_siting,0.976936950320006,0.8902757058213275
equity_siting,0.9797070931586644,0.9002330017235762
equity_siting,0.9799003589381057,0.9009289716525358
equity_siting,0.9805123672396697,0.9031495538258539
equity_siting,0.9806734220558708,0.9037624252905864
equity_siting,0.9823806031076022,0.910478218511079
equity_siting,0.9836368306739706,0.9155089510218795
equity_siting,0.9851185349830204,0.9214976315024703
equity_siting,0.985505066541903,0.9230998809692956
equity_siting,0.9856016994316236,0.9235055795138978
equity_siting,0.9862781296596681,0.9263512060918431
equity_siting,0.9869545598877126,0.9293181370517917
equity_siting,0.9881785764908407,0.934939489536861
equity_siting,0.9892415382777678,0.939945807806129
equity_siting,0.9895636479101699,0.9414798908638408
equity_siting,0.9912386179986611,0.9495808830565031
equity_siting,0.991689571484024,0.9517941122586684
equity_siting,0.9931712757930738,0.959505845157041
equity_siting,0.994234237580001,0.965138503012294
equity_siting,0.9947818239550846,0.9681988845418656
equity_siting,0.995748152852291,0.9736606843255303
equity_siting,0.9971654352348605,0.9822430561656174
equity_siting,0.9985827176174299,0.9908543328377828
equity_siting,0.9999999999999993,0.9999999999999996
market_siting,0.0,0.0
market_siting,0.00029117398590355556,3.8897595728011086e-10
market_siting,0.00043676097885533334,8.702093142669194e-10
market_siting,0.0005823479718071111,1.3841995633912142e-09
market_siting,0.0010191089506624445,3.0514034548118344e-09
market_siting,0.0011646959436142222,3.865315403251442e-09
market_siting,0.001310282936566,4.748985854663896e-09
market_siting,0.0014558699295177777,5.681778351242001e-09
market_siting,0.0016014569224695554,7.185781929145219e-09
market_siting,0.0017470439154213331,8.800172429686317e-09
market_siting,0.0020382179013248886,1.2165056278053444e-08
market_siting,0.0021838048942766663,1.3866778879268639e-08
market_siting,0.0022609522366485203,1.5209002980816347e-08
market_siting,0.002406539229600298,1.7975142059547938e-08
